15.2848 	ERROR 	avbin.dll failed to load. Try importing psychopy.visual
183.8748 	EXP 	window1: blendMode = 'avg'
183.8914 	EXP 	window1: blendMode = 'avg'
183.9081 	EXP 	window1: blendMode = 'avg'
183.9248 	EXP 	window1: blendMode = 'avg'
183.9414 	EXP 	window1: blendMode = 'avg'
183.9581 	EXP 	window1: blendMode = 'avg'
184.1280 	EXP 	fijacionE: autoDraw = False
184.1280 	EXP 	Rostro_Bloque_1: image = u'Stim\\\\03_028.jpg'
184.1280 	EXP 	Rostro_Bloque_1: autoDraw = True
184.2248 	EXP 	window1: blendMode = 'avg'
184.2408 	EXP 	Rostro_Bloque_1: autoDraw = False
184.2408 	EXP 	Rostro_Bloque_1: autoDraw = False
184.2408 	EXP 	Fijacion_2: autoDraw = True
184.2413 	EXP 	window1: blendMode = 'avg'
184.2580 	EXP 	window1: blendMode = 'avg'
184.2747 	EXP 	window1: blendMode = 'avg'
184.2912 	EXP 	window1: blendMode = 'avg'
184.3080 	EXP 	window1: blendMode = 'avg'
184.3469 	EXP 	window1: blendMode = 'avg'
184.3518 	EXP 	Fijacion_2: autoDraw = False
184.3518 	EXP 	Fijacion_2: autoDraw = False
184.3518 	EXP 	Enunciado_Bloque1: text = u'Jonathan pasea al perro.'
184.3518 	EXP 	Enunciado_Bloque1: autoDraw = True
184.3524 	EXP 	window1: blendMode = 'avg'
184.3724 	EXP 	window1: blendMode = 'avg'
184.3913 	EXP 	window1: blendMode = 'avg'
184.4078 	EXP 	window1: blendMode = 'avg'
184.4246 	EXP 	window1: blendMode = 'avg'
184.4412 	EXP 	window1: blendMode = 'avg'
184.4579 	EXP 	window1: blendMode = 'avg'
184.4746 	EXP 	window1: blendMode = 'avg'
184.4912 	EXP 	window1: blendMode = 'avg'
184.5079 	EXP 	window1: blendMode = 'avg'
184.5246 	EXP 	window1: blendMode = 'avg'
184.5413 	EXP 	window1: blendMode = 'avg'
184.5576 	EXP 	window1: blendMode = 'avg'
184.5748 	EXP 	window1: blendMode = 'avg'
184.5910 	EXP 	window1: blendMode = 'avg'
184.6079 	EXP 	window1: blendMode = 'avg'
184.6245 	EXP 	window1: blendMode = 'avg'
184.6411 	EXP 	window1: blendMode = 'avg'
184.6578 	EXP 	window1: blendMode = 'avg'
184.6746 	EXP 	window1: blendMode = 'avg'
184.6911 	EXP 	window1: blendMode = 'avg'
184.7079 	EXP 	window1: blendMode = 'avg'
184.7245 	EXP 	window1: blendMode = 'avg'
184.7412 	EXP 	window1: blendMode = 'avg'
184.7579 	EXP 	window1: blendMode = 'avg'
184.7745 	EXP 	window1: blendMode = 'avg'
184.7909 	EXP 	window1: blendMode = 'avg'
184.8078 	EXP 	window1: blendMode = 'avg'
184.8245 	EXP 	window1: blendMode = 'avg'
184.8412 	EXP 	window1: blendMode = 'avg'
184.8578 	EXP 	window1: blendMode = 'avg'
184.8744 	EXP 	window1: blendMode = 'avg'
184.8912 	EXP 	window1: blendMode = 'avg'
184.9077 	EXP 	window1: blendMode = 'avg'
184.9244 	EXP 	window1: blendMode = 'avg'
184.9411 	EXP 	window1: blendMode = 'avg'
184.9577 	EXP 	window1: blendMode = 'avg'
184.9744 	EXP 	window1: blendMode = 'avg'
184.9912 	EXP 	window1: blendMode = 'avg'
185.0079 	EXP 	window1: blendMode = 'avg'
185.0244 	EXP 	window1: blendMode = 'avg'
185.0411 	EXP 	window1: blendMode = 'avg'
185.0577 	EXP 	window1: blendMode = 'avg'
185.0745 	EXP 	window1: blendMode = 'avg'
185.0910 	EXP 	window1: blendMode = 'avg'
185.1077 	EXP 	window1: blendMode = 'avg'
185.1243 	EXP 	window1: blendMode = 'avg'
185.1410 	EXP 	window1: blendMode = 'avg'
185.1577 	EXP 	window1: blendMode = 'avg'
185.1743 	EXP 	window1: blendMode = 'avg'
185.1910 	EXP 	window1: blendMode = 'avg'
185.2076 	EXP 	window1: blendMode = 'avg'
185.2243 	EXP 	window1: blendMode = 'avg'
185.2411 	EXP 	window1: blendMode = 'avg'
185.2577 	EXP 	window1: blendMode = 'avg'
185.2743 	EXP 	window1: blendMode = 'avg'
185.2911 	EXP 	window1: blendMode = 'avg'
185.3076 	EXP 	window1: blendMode = 'avg'
185.3243 	EXP 	window1: blendMode = 'avg'
185.3409 	EXP 	window1: blendMode = 'avg'
185.3576 	EXP 	window1: blendMode = 'avg'
185.3743 	EXP 	window1: blendMode = 'avg'
185.3910 	EXP 	window1: blendMode = 'avg'
185.4076 	EXP 	window1: blendMode = 'avg'
185.4243 	EXP 	window1: blendMode = 'avg'
185.4409 	EXP 	window1: blendMode = 'avg'
185.4576 	EXP 	window1: blendMode = 'avg'
185.4743 	EXP 	window1: blendMode = 'avg'
185.4908 	EXP 	window1: blendMode = 'avg'
185.5075 	EXP 	window1: blendMode = 'avg'
185.5242 	EXP 	window1: blendMode = 'avg'
185.5409 	EXP 	window1: blendMode = 'avg'
185.5576 	EXP 	window1: blendMode = 'avg'
185.5742 	EXP 	window1: blendMode = 'avg'
185.5909 	EXP 	window1: blendMode = 'avg'
185.6076 	EXP 	window1: blendMode = 'avg'
185.6241 	EXP 	window1: blendMode = 'avg'
185.6409 	EXP 	window1: blendMode = 'avg'
185.6576 	EXP 	window1: blendMode = 'avg'
185.6742 	EXP 	window1: blendMode = 'avg'
185.6908 	EXP 	window1: blendMode = 'avg'
185.7075 	EXP 	window1: blendMode = 'avg'
185.7242 	EXP 	window1: blendMode = 'avg'
185.7408 	EXP 	window1: blendMode = 'avg'
185.7575 	EXP 	window1: blendMode = 'avg'
185.7742 	EXP 	window1: blendMode = 'avg'
185.7908 	EXP 	window1: blendMode = 'avg'
185.8074 	EXP 	window1: blendMode = 'avg'
185.8241 	EXP 	window1: blendMode = 'avg'
185.8409 	EXP 	window1: blendMode = 'avg'
185.8575 	EXP 	window1: blendMode = 'avg'
185.8742 	EXP 	window1: blendMode = 'avg'
185.8908 	EXP 	window1: blendMode = 'avg'
185.9074 	EXP 	window1: blendMode = 'avg'
185.9241 	EXP 	window1: blendMode = 'avg'
185.9408 	EXP 	window1: blendMode = 'avg'
185.9574 	EXP 	window1: blendMode = 'avg'
185.9741 	EXP 	window1: blendMode = 'avg'
185.9908 	EXP 	window1: blendMode = 'avg'
186.0074 	EXP 	window1: blendMode = 'avg'
186.0241 	EXP 	window1: blendMode = 'avg'
186.0409 	EXP 	window1: blendMode = 'avg'
186.0574 	EXP 	window1: blendMode = 'avg'
186.0741 	EXP 	window1: blendMode = 'avg'
186.0908 	EXP 	window1: blendMode = 'avg'
186.1074 	EXP 	window1: blendMode = 'avg'
186.1241 	EXP 	window1: blendMode = 'avg'
186.1409 	EXP 	window1: blendMode = 'avg'
186.1574 	EXP 	window1: blendMode = 'avg'
186.1741 	EXP 	window1: blendMode = 'avg'
186.1907 	EXP 	window1: blendMode = 'avg'
186.2074 	EXP 	window1: blendMode = 'avg'
186.2240 	EXP 	window1: blendMode = 'avg'
186.2407 	EXP 	window1: blendMode = 'avg'
186.2574 	EXP 	window1: blendMode = 'avg'
186.2740 	EXP 	window1: blendMode = 'avg'
186.2908 	EXP 	window1: blendMode = 'avg'
186.3074 	EXP 	window1: blendMode = 'avg'
186.3240 	EXP 	window1: blendMode = 'avg'
186.3407 	EXP 	window1: blendMode = 'avg'
186.3573 	EXP 	window1: blendMode = 'avg'
186.3740 	EXP 	window1: blendMode = 'avg'
186.3906 	EXP 	window1: blendMode = 'avg'
186.4073 	EXP 	window1: blendMode = 'avg'
186.4240 	EXP 	window1: blendMode = 'avg'
186.4406 	EXP 	window1: blendMode = 'avg'
186.4572 	EXP 	window1: blendMode = 'avg'
186.4739 	EXP 	window1: blendMode = 'avg'
186.4906 	EXP 	window1: blendMode = 'avg'
186.5072 	EXP 	window1: blendMode = 'avg'
186.5239 	EXP 	window1: blendMode = 'avg'
186.5406 	EXP 	window1: blendMode = 'avg'
186.5573 	EXP 	window1: blendMode = 'avg'
186.5746 	EXP 	window1: blendMode = 'avg'
186.5906 	EXP 	window1: blendMode = 'avg'
186.6072 	EXP 	window1: blendMode = 'avg'
186.6239 	EXP 	window1: blendMode = 'avg'
186.6405 	EXP 	window1: blendMode = 'avg'
186.6572 	EXP 	window1: blendMode = 'avg'
186.6739 	EXP 	window1: blendMode = 'avg'
186.6905 	EXP 	window1: blendMode = 'avg'
186.7072 	EXP 	window1: blendMode = 'avg'
186.7239 	EXP 	window1: blendMode = 'avg'
186.7405 	EXP 	window1: blendMode = 'avg'
186.7572 	EXP 	window1: blendMode = 'avg'
186.7738 	EXP 	window1: blendMode = 'avg'
186.7906 	EXP 	window1: blendMode = 'avg'
186.8071 	EXP 	window1: blendMode = 'avg'
186.8237 	EXP 	window1: blendMode = 'avg'
186.8405 	EXP 	window1: blendMode = 'avg'
186.8571 	EXP 	window1: blendMode = 'avg'
186.8739 	EXP 	window1: blendMode = 'avg'
186.8905 	EXP 	window1: blendMode = 'avg'
186.9071 	EXP 	window1: blendMode = 'avg'
186.9238 	EXP 	window1: blendMode = 'avg'
186.9405 	EXP 	window1: blendMode = 'avg'
186.9571 	EXP 	window1: blendMode = 'avg'
186.9738 	EXP 	window1: blendMode = 'avg'
186.9906 	EXP 	window1: blendMode = 'avg'
187.0072 	EXP 	window1: blendMode = 'avg'
187.0237 	EXP 	window1: blendMode = 'avg'
187.0405 	EXP 	window1: blendMode = 'avg'
187.0572 	EXP 	window1: blendMode = 'avg'
187.0739 	EXP 	window1: blendMode = 'avg'
187.0903 	EXP 	window1: blendMode = 'avg'
187.1069 	EXP 	window1: blendMode = 'avg'
187.1238 	EXP 	window1: blendMode = 'avg'
187.1404 	EXP 	window1: blendMode = 'avg'
187.1570 	EXP 	window1: blendMode = 'avg'
187.1737 	EXP 	window1: blendMode = 'avg'
187.1904 	EXP 	window1: blendMode = 'avg'
187.2070 	EXP 	window1: blendMode = 'avg'
187.2237 	EXP 	window1: blendMode = 'avg'
187.2404 	EXP 	window1: blendMode = 'avg'
187.2570 	EXP 	window1: blendMode = 'avg'
187.2737 	EXP 	window1: blendMode = 'avg'
187.2904 	EXP 	window1: blendMode = 'avg'
187.3070 	EXP 	window1: blendMode = 'avg'
187.3238 	EXP 	window1: blendMode = 'avg'
187.3404 	EXP 	window1: blendMode = 'avg'
187.3569 	EXP 	window1: blendMode = 'avg'
187.3737 	EXP 	window1: blendMode = 'avg'
187.3903 	EXP 	window1: blendMode = 'avg'
187.4070 	EXP 	window1: blendMode = 'avg'
187.4236 	EXP 	window1: blendMode = 'avg'
187.4403 	EXP 	window1: blendMode = 'avg'
187.4569 	EXP 	window1: blendMode = 'avg'
187.4736 	EXP 	window1: blendMode = 'avg'
187.4902 	EXP 	window1: blendMode = 'avg'
187.5070 	EXP 	window1: blendMode = 'avg'
187.5235 	EXP 	window1: blendMode = 'avg'
187.5404 	EXP 	window1: blendMode = 'avg'
187.5570 	EXP 	window1: blendMode = 'avg'
187.5740 	EXP 	window1: blendMode = 'avg'
187.5903 	EXP 	window1: blendMode = 'avg'
187.6069 	EXP 	window1: blendMode = 'avg'
187.6236 	EXP 	window1: blendMode = 'avg'
187.6402 	EXP 	window1: blendMode = 'avg'
187.6569 	EXP 	window1: blendMode = 'avg'
187.6736 	EXP 	window1: blendMode = 'avg'
187.6898 	EXP 	window1: blendMode = 'avg'
187.7070 	EXP 	window1: blendMode = 'avg'
187.7235 	EXP 	window1: blendMode = 'avg'
187.7402 	EXP 	window1: blendMode = 'avg'
187.7569 	EXP 	window1: blendMode = 'avg'
187.7735 	EXP 	window1: blendMode = 'avg'
187.7903 	EXP 	window1: blendMode = 'avg'
187.8069 	EXP 	window1: blendMode = 'avg'
187.8235 	EXP 	window1: blendMode = 'avg'
187.8399 	EXP 	window1: blendMode = 'avg'
187.8568 	EXP 	window1: blendMode = 'avg'
187.8735 	EXP 	window1: blendMode = 'avg'
187.8901 	EXP 	window1: blendMode = 'avg'
187.9068 	EXP 	window1: blendMode = 'avg'
187.9235 	EXP 	window1: blendMode = 'avg'
187.9402 	EXP 	window1: blendMode = 'avg'
187.9568 	EXP 	window1: blendMode = 'avg'
187.9735 	EXP 	window1: blendMode = 'avg'
187.9902 	EXP 	window1: blendMode = 'avg'
188.0068 	EXP 	window1: blendMode = 'avg'
188.0235 	EXP 	window1: blendMode = 'avg'
188.0402 	EXP 	window1: blendMode = 'avg'
188.0568 	EXP 	window1: blendMode = 'avg'
188.0735 	EXP 	window1: blendMode = 'avg'
188.0901 	EXP 	window1: blendMode = 'avg'
188.1069 	EXP 	window1: blendMode = 'avg'
188.1234 	EXP 	window1: blendMode = 'avg'
188.1399 	EXP 	window1: blendMode = 'avg'
188.1567 	EXP 	window1: blendMode = 'avg'
188.1733 	EXP 	window1: blendMode = 'avg'
188.1901 	EXP 	window1: blendMode = 'avg'
188.2067 	EXP 	window1: blendMode = 'avg'
188.2235 	EXP 	window1: blendMode = 'avg'
188.2400 	EXP 	window1: blendMode = 'avg'
188.2567 	EXP 	window1: blendMode = 'avg'
188.2734 	EXP 	window1: blendMode = 'avg'
188.2902 	EXP 	window1: blendMode = 'avg'
188.3067 	EXP 	window1: blendMode = 'avg'
188.3235 	EXP 	window1: blendMode = 'avg'
188.3401 	EXP 	window1: blendMode = 'avg'
188.3566 	EXP 	window1: blendMode = 'avg'
188.3733 	EXP 	window1: blendMode = 'avg'
188.3901 	EXP 	window1: blendMode = 'avg'
188.4066 	EXP 	window1: blendMode = 'avg'
188.4234 	EXP 	window1: blendMode = 'avg'
188.4400 	EXP 	window1: blendMode = 'avg'
188.4566 	EXP 	window1: blendMode = 'avg'
188.4733 	EXP 	window1: blendMode = 'avg'
188.4900 	EXP 	window1: blendMode = 'avg'
188.5067 	EXP 	window1: blendMode = 'avg'
188.5233 	EXP 	window1: blendMode = 'avg'
188.5400 	EXP 	window1: blendMode = 'avg'
188.5567 	EXP 	window1: blendMode = 'avg'
188.5733 	EXP 	window1: blendMode = 'avg'
188.5899 	EXP 	window1: blendMode = 'avg'
188.6066 	EXP 	window1: blendMode = 'avg'
188.6233 	EXP 	window1: blendMode = 'avg'
188.6399 	EXP 	window1: blendMode = 'avg'
188.6566 	EXP 	window1: blendMode = 'avg'
188.6732 	EXP 	window1: blendMode = 'avg'
188.6899 	EXP 	window1: blendMode = 'avg'
188.7066 	EXP 	window1: blendMode = 'avg'
188.7232 	EXP 	window1: blendMode = 'avg'
188.7404 	EXP 	window1: blendMode = 'avg'
188.7566 	EXP 	window1: blendMode = 'avg'
188.7733 	EXP 	window1: blendMode = 'avg'
188.7899 	EXP 	window1: blendMode = 'avg'
188.8065 	EXP 	window1: blendMode = 'avg'
188.8232 	EXP 	window1: blendMode = 'avg'
188.8400 	EXP 	window1: blendMode = 'avg'
188.8562 	EXP 	window1: blendMode = 'avg'
188.8733 	EXP 	window1: blendMode = 'avg'
188.8899 	EXP 	window1: blendMode = 'avg'
188.9065 	EXP 	window1: blendMode = 'avg'
188.9232 	EXP 	window1: blendMode = 'avg'
188.9398 	EXP 	window1: blendMode = 'avg'
188.9562 	EXP 	window1: blendMode = 'avg'
188.9732 	EXP 	window1: blendMode = 'avg'
188.9900 	EXP 	window1: blendMode = 'avg'
189.0064 	EXP 	window1: blendMode = 'avg'
189.0231 	EXP 	window1: blendMode = 'avg'
189.0399 	DATA 	Keypress: 3
189.0405 	EXP 	window1: blendMode = 'avg'
189.0566 	EXP 	window1: blendMode = 'avg'
189.0738 	EXP 	window1: blendMode = 'avg'
189.0899 	EXP 	window1: blendMode = 'avg'
189.1066 	EXP 	window1: blendMode = 'avg'
189.1232 	EXP 	window1: blendMode = 'avg'
189.1398 	EXP 	window1: blendMode = 'avg'
189.1566 	EXP 	window1: blendMode = 'avg'
189.1729 	EXP 	window1: blendMode = 'avg'
189.1895 	EXP 	window1: blendMode = 'avg'
189.2064 	EXP 	window1: blendMode = 'avg'
189.2231 	EXP 	window1: blendMode = 'avg'
189.2398 	EXP 	window1: blendMode = 'avg'
189.2564 	EXP 	window1: blendMode = 'avg'
189.2731 	EXP 	window1: blendMode = 'avg'
189.2897 	EXP 	window1: blendMode = 'avg'
189.3064 	EXP 	window1: blendMode = 'avg'
189.3231 	EXP 	window1: blendMode = 'avg'
189.3397 	EXP 	window1: blendMode = 'avg'
189.3564 	EXP 	window1: blendMode = 'avg'
189.3731 	EXP 	window1: blendMode = 'avg'
189.3897 	EXP 	window1: blendMode = 'avg'
189.4063 	EXP 	window1: blendMode = 'avg'
189.4230 	EXP 	window1: blendMode = 'avg'
189.4397 	EXP 	window1: blendMode = 'avg'
189.4563 	EXP 	window1: blendMode = 'avg'
189.4730 	EXP 	window1: blendMode = 'avg'
189.4897 	EXP 	window1: blendMode = 'avg'
189.5063 	EXP 	window1: blendMode = 'avg'
189.5230 	EXP 	window1: blendMode = 'avg'
189.5396 	EXP 	window1: blendMode = 'avg'
189.5564 	EXP 	window1: blendMode = 'avg'
189.5731 	EXP 	window1: blendMode = 'avg'
189.5896 	EXP 	window1: blendMode = 'avg'
189.6061 	EXP 	window1: blendMode = 'avg'
189.6230 	EXP 	window1: blendMode = 'avg'
189.6396 	EXP 	window1: blendMode = 'avg'
189.6561 	DATA 	Keypress: 1
189.6569 	EXP 	window1: blendMode = 'avg'
189.6574 	EXP 	window1: blendMode = 'avg'
189.6578 	EXP 	window1: blendMode = 'avg'
189.6724 	EXP 	Enunciado_Bloque1: autoDraw = False
189.6724 	EXP 	Exigencia_Bloque1: autoDraw = True
189.6724 	EXP 	Afirmacion_Bloque1: autoDraw = True
189.6724 	EXP 	Ruego_Bloque1: autoDraw = True
189.6730 	EXP 	window1: blendMode = 'avg'
189.6732 	EXP 	window1: blendMode = 'avg'
189.6734 	EXP 	window1: blendMode = 'avg'
189.6896 	EXP 	window1: blendMode = 'avg'
189.6898 	EXP 	window1: blendMode = 'avg'
189.6900 	EXP 	window1: blendMode = 'avg'
189.7065 	EXP 	window1: blendMode = 'avg'
189.7067 	EXP 	window1: blendMode = 'avg'
189.7069 	EXP 	window1: blendMode = 'avg'
189.7229 	EXP 	window1: blendMode = 'avg'
189.7231 	EXP 	window1: blendMode = 'avg'
189.7233 	EXP 	window1: blendMode = 'avg'
189.7396 	EXP 	window1: blendMode = 'avg'
189.7398 	EXP 	window1: blendMode = 'avg'
189.7400 	EXP 	window1: blendMode = 'avg'
189.7563 	EXP 	window1: blendMode = 'avg'
189.7565 	EXP 	window1: blendMode = 'avg'
189.7567 	EXP 	window1: blendMode = 'avg'
189.7729 	EXP 	window1: blendMode = 'avg'
189.7731 	EXP 	window1: blendMode = 'avg'
189.7733 	EXP 	window1: blendMode = 'avg'
189.7897 	EXP 	window1: blendMode = 'avg'
189.7899 	EXP 	window1: blendMode = 'avg'
189.7901 	EXP 	window1: blendMode = 'avg'
189.8061 	EXP 	window1: blendMode = 'avg'
189.8064 	EXP 	window1: blendMode = 'avg'
189.8066 	EXP 	window1: blendMode = 'avg'
189.8229 	EXP 	window1: blendMode = 'avg'
189.8232 	EXP 	window1: blendMode = 'avg'
189.8233 	EXP 	window1: blendMode = 'avg'
189.8396 	EXP 	window1: blendMode = 'avg'
189.8398 	EXP 	window1: blendMode = 'avg'
189.8400 	EXP 	window1: blendMode = 'avg'
189.8562 	EXP 	window1: blendMode = 'avg'
189.8564 	EXP 	window1: blendMode = 'avg'
189.8566 	EXP 	window1: blendMode = 'avg'
189.8725 	EXP 	window1: blendMode = 'avg'
189.8727 	EXP 	window1: blendMode = 'avg'
189.8729 	EXP 	window1: blendMode = 'avg'
189.8895 	EXP 	window1: blendMode = 'avg'
189.8897 	EXP 	window1: blendMode = 'avg'
189.8899 	EXP 	window1: blendMode = 'avg'
189.9062 	EXP 	window1: blendMode = 'avg'
189.9064 	EXP 	window1: blendMode = 'avg'
189.9066 	EXP 	window1: blendMode = 'avg'
189.9229 	EXP 	window1: blendMode = 'avg'
189.9231 	EXP 	window1: blendMode = 'avg'
189.9233 	EXP 	window1: blendMode = 'avg'
189.9395 	EXP 	window1: blendMode = 'avg'
189.9397 	EXP 	window1: blendMode = 'avg'
189.9399 	EXP 	window1: blendMode = 'avg'
189.9562 	EXP 	window1: blendMode = 'avg'
189.9564 	EXP 	window1: blendMode = 'avg'
189.9566 	EXP 	window1: blendMode = 'avg'
189.9728 	EXP 	window1: blendMode = 'avg'
189.9730 	EXP 	window1: blendMode = 'avg'
189.9732 	EXP 	window1: blendMode = 'avg'
189.9895 	EXP 	window1: blendMode = 'avg'
189.9897 	EXP 	window1: blendMode = 'avg'
189.9899 	EXP 	window1: blendMode = 'avg'
190.0062 	EXP 	window1: blendMode = 'avg'
190.0064 	EXP 	window1: blendMode = 'avg'
190.0066 	EXP 	window1: blendMode = 'avg'
190.0229 	EXP 	window1: blendMode = 'avg'
190.0231 	EXP 	window1: blendMode = 'avg'
190.0233 	EXP 	window1: blendMode = 'avg'
190.0396 	EXP 	window1: blendMode = 'avg'
190.0398 	EXP 	window1: blendMode = 'avg'
190.0400 	EXP 	window1: blendMode = 'avg'
190.0562 	EXP 	window1: blendMode = 'avg'
190.0564 	EXP 	window1: blendMode = 'avg'
190.0566 	EXP 	window1: blendMode = 'avg'
190.0729 	EXP 	window1: blendMode = 'avg'
190.0731 	EXP 	window1: blendMode = 'avg'
190.0733 	EXP 	window1: blendMode = 'avg'
190.0895 	EXP 	window1: blendMode = 'avg'
190.0897 	EXP 	window1: blendMode = 'avg'
190.0899 	EXP 	window1: blendMode = 'avg'
190.1061 	EXP 	window1: blendMode = 'avg'
190.1063 	EXP 	window1: blendMode = 'avg'
190.1065 	EXP 	window1: blendMode = 'avg'
190.1226 	DATA 	Keypress: 3
190.1236 	EXP 	New trial (rep=0, index=1): {'Tiempo': 2.5, 'ImagenesE': u'Stim\\\\05_075.jpg', 'ClaveEn': u'En75_12', 'Emocion': u'Enojo', 'NumEn': 12, 'Enunciado': u'Ana compra el libro.', 'ActoHabla': u'Afirmaci\xf3n', 'Clave': u'En75', 'Cara': 75}
190.1241 	EXP 	window1: blendMode = 'avg'
190.1389 	EXP 	Exigencia_Bloque1: autoDraw = False
190.1389 	EXP 	Afirmacion_Bloque1: autoDraw = False
190.1389 	EXP 	Ruego_Bloque1: autoDraw = False
190.1389 	EXP 	fijacionE: autoDraw = True
190.1394 	EXP 	window1: blendMode = 'avg'
190.1560 	EXP 	window1: blendMode = 'avg'
190.1731 	EXP 	window1: blendMode = 'avg'
190.1896 	EXP 	window1: blendMode = 'avg'
190.2062 	EXP 	window1: blendMode = 'avg'
190.2228 	EXP 	window1: blendMode = 'avg'
190.2395 	EXP 	window1: blendMode = 'avg'
190.2561 	EXP 	window1: blendMode = 'avg'
190.2728 	EXP 	window1: blendMode = 'avg'
190.2895 	EXP 	window1: blendMode = 'avg'
190.3061 	EXP 	window1: blendMode = 'avg'
190.3228 	EXP 	window1: blendMode = 'avg'
190.3394 	EXP 	window1: blendMode = 'avg'
190.3560 	EXP 	window1: blendMode = 'avg'
190.3728 	EXP 	window1: blendMode = 'avg'
190.3893 	EXP 	window1: blendMode = 'avg'
190.4060 	EXP 	window1: blendMode = 'avg'
190.4229 	EXP 	window1: blendMode = 'avg'
190.4393 	EXP 	window1: blendMode = 'avg'
190.4560 	EXP 	window1: blendMode = 'avg'
190.4727 	EXP 	window1: blendMode = 'avg'
190.4893 	EXP 	window1: blendMode = 'avg'
190.5060 	EXP 	window1: blendMode = 'avg'
190.5226 	EXP 	window1: blendMode = 'avg'
190.5394 	EXP 	window1: blendMode = 'avg'
190.5561 	EXP 	window1: blendMode = 'avg'
190.5727 	EXP 	window1: blendMode = 'avg'
190.5892 	EXP 	window1: blendMode = 'avg'
190.6059 	EXP 	window1: blendMode = 'avg'
190.7915 	EXP 	fijacionE: autoDraw = False
190.7915 	EXP 	fijacionE: autoDraw = False
190.7915 	EXP 	Rostro_Bloque_1: image = u'Stim\\\\05_075.jpg'
190.7915 	EXP 	Rostro_Bloque_1: autoDraw = True
193.1220 	EXP 	window1: blendMode = 'avg'
193.1382 	EXP 	Rostro_Bloque_1: autoDraw = False
193.1382 	EXP 	Rostro_Bloque_1: autoDraw = False
193.1382 	EXP 	Fijacion_2: autoDraw = True
193.1387 	EXP 	window1: blendMode = 'avg'
193.1551 	EXP 	window1: blendMode = 'avg'
193.1718 	EXP 	window1: blendMode = 'avg'
193.1885 	EXP 	window1: blendMode = 'avg'
193.2051 	EXP 	window1: blendMode = 'avg'
193.2408 	EXP 	window1: blendMode = 'avg'
193.2456 	EXP 	Fijacion_2: autoDraw = False
193.2456 	EXP 	Fijacion_2: autoDraw = False
193.2456 	EXP 	Enunciado_Bloque1: text = u'Ana compra el libro.'
193.2456 	EXP 	Enunciado_Bloque1: autoDraw = True
193.2461 	EXP 	window1: blendMode = 'avg'
193.2551 	EXP 	window1: blendMode = 'avg'
193.2719 	EXP 	window1: blendMode = 'avg'
193.2885 	EXP 	window1: blendMode = 'avg'
193.3053 	EXP 	window1: blendMode = 'avg'
193.3219 	EXP 	window1: blendMode = 'avg'
193.3385 	EXP 	window1: blendMode = 'avg'
193.3551 	EXP 	window1: blendMode = 'avg'
193.3718 	EXP 	window1: blendMode = 'avg'
193.3885 	EXP 	window1: blendMode = 'avg'
193.4051 	EXP 	window1: blendMode = 'avg'
193.4218 	EXP 	window1: blendMode = 'avg'
193.4384 	EXP 	window1: blendMode = 'avg'
193.4551 	EXP 	window1: blendMode = 'avg'
193.4718 	EXP 	window1: blendMode = 'avg'
193.4884 	EXP 	window1: blendMode = 'avg'
193.5052 	EXP 	window1: blendMode = 'avg'
193.5217 	EXP 	window1: blendMode = 'avg'
193.5384 	EXP 	window1: blendMode = 'avg'
193.5551 	EXP 	window1: blendMode = 'avg'
193.5718 	EXP 	window1: blendMode = 'avg'
193.5883 	EXP 	window1: blendMode = 'avg'
193.6051 	EXP 	window1: blendMode = 'avg'
193.6236 	EXP 	window1: blendMode = 'avg'
193.6383 	EXP 	window1: blendMode = 'avg'
193.6550 	EXP 	window1: blendMode = 'avg'
193.6717 	EXP 	window1: blendMode = 'avg'
193.6883 	EXP 	window1: blendMode = 'avg'
193.7050 	EXP 	window1: blendMode = 'avg'
193.7217 	EXP 	window1: blendMode = 'avg'
193.7383 	EXP 	window1: blendMode = 'avg'
193.7550 	EXP 	window1: blendMode = 'avg'
193.7716 	EXP 	window1: blendMode = 'avg'
193.7882 	EXP 	window1: blendMode = 'avg'
193.8049 	EXP 	window1: blendMode = 'avg'
193.8216 	EXP 	window1: blendMode = 'avg'
193.8382 	EXP 	window1: blendMode = 'avg'
193.8550 	EXP 	window1: blendMode = 'avg'
193.8716 	EXP 	window1: blendMode = 'avg'
193.8883 	EXP 	window1: blendMode = 'avg'
193.9050 	EXP 	window1: blendMode = 'avg'
193.9216 	EXP 	window1: blendMode = 'avg'
193.9382 	EXP 	window1: blendMode = 'avg'
193.9550 	EXP 	window1: blendMode = 'avg'
193.9717 	EXP 	window1: blendMode = 'avg'
193.9883 	EXP 	window1: blendMode = 'avg'
194.0050 	EXP 	window1: blendMode = 'avg'
194.0216 	EXP 	window1: blendMode = 'avg'
194.0383 	EXP 	window1: blendMode = 'avg'
194.0550 	EXP 	window1: blendMode = 'avg'
194.0716 	EXP 	window1: blendMode = 'avg'
194.0883 	EXP 	window1: blendMode = 'avg'
194.1050 	EXP 	window1: blendMode = 'avg'
194.1216 	EXP 	window1: blendMode = 'avg'
194.1383 	EXP 	window1: blendMode = 'avg'
194.1549 	EXP 	window1: blendMode = 'avg'
194.1715 	EXP 	window1: blendMode = 'avg'
194.1885 	EXP 	window1: blendMode = 'avg'
194.2049 	EXP 	window1: blendMode = 'avg'
194.2216 	EXP 	window1: blendMode = 'avg'
194.2382 	EXP 	window1: blendMode = 'avg'
