2.2024 	ERROR 	avbin.dll failed to load. Try importing psychopy.visual
113.2926 	EXP 	window1: blendMode = 'avg'
113.3092 	EXP 	window1: blendMode = 'avg'
113.3258 	EXP 	window1: blendMode = 'avg'
113.3425 	EXP 	window1: blendMode = 'avg'
113.3591 	EXP 	window1: blendMode = 'avg'
113.3760 	EXP 	window1: blendMode = 'avg'
113.3925 	EXP 	window1: blendMode = 'avg'
113.4092 	EXP 	window1: blendMode = 'avg'
113.4259 	EXP 	window1: blendMode = 'avg'
113.4425 	EXP 	window1: blendMode = 'avg'
113.4591 	EXP 	window1: blendMode = 'avg'
113.4758 	EXP 	window1: blendMode = 'avg'
113.4925 	EXP 	window1: blendMode = 'avg'
113.5091 	EXP 	window1: blendMode = 'avg'
113.5258 	EXP 	window1: blendMode = 'avg'
113.5425 	EXP 	window1: blendMode = 'avg'
113.5592 	EXP 	window1: blendMode = 'avg'
113.5758 	EXP 	window1: blendMode = 'avg'
113.5925 	EXP 	window1: blendMode = 'avg'
113.6090 	EXP 	window1: blendMode = 'avg'
113.6260 	EXP 	window1: blendMode = 'avg'
113.6428 	EXP 	window1: blendMode = 'avg'
113.6592 	EXP 	window1: blendMode = 'avg'
113.6765 	EXP 	window1: blendMode = 'avg'
113.6927 	EXP 	window1: blendMode = 'avg'
113.7095 	EXP 	window1: blendMode = 'avg'
113.7256 	EXP 	window1: blendMode = 'avg'
113.7422 	EXP 	window1: blendMode = 'avg'
113.7590 	EXP 	window1: blendMode = 'avg'
113.7756 	EXP 	window1: blendMode = 'avg'
113.7925 	EXP 	window1: blendMode = 'avg'
113.8089 	EXP 	window1: blendMode = 'avg'
113.8254 	EXP 	window1: blendMode = 'avg'
113.8422 	EXP 	window1: blendMode = 'avg'
113.8590 	EXP 	window1: blendMode = 'avg'
113.8755 	EXP 	window1: blendMode = 'avg'
113.8922 	EXP 	window1: blendMode = 'avg'
113.9090 	EXP 	window1: blendMode = 'avg'
113.9257 	EXP 	window1: blendMode = 'avg'
113.9422 	EXP 	window1: blendMode = 'avg'
113.9589 	EXP 	window1: blendMode = 'avg'
113.9755 	EXP 	window1: blendMode = 'avg'
113.9925 	EXP 	window1: blendMode = 'avg'
114.0092 	EXP 	window1: blendMode = 'avg'
114.0257 	EXP 	window1: blendMode = 'avg'
114.0422 	EXP 	window1: blendMode = 'avg'
114.0596 	EXP 	window1: blendMode = 'avg'
114.0758 	EXP 	window1: blendMode = 'avg'
114.0922 	EXP 	window1: blendMode = 'avg'
114.1089 	EXP 	window1: blendMode = 'avg'
114.1256 	EXP 	window1: blendMode = 'avg'
114.1423 	EXP 	window1: blendMode = 'avg'
114.1590 	EXP 	window1: blendMode = 'avg'
114.1756 	EXP 	window1: blendMode = 'avg'
114.1923 	EXP 	window1: blendMode = 'avg'
114.2089 	EXP 	window1: blendMode = 'avg'
114.2256 	EXP 	window1: blendMode = 'avg'
114.2422 	EXP 	window1: blendMode = 'avg'
114.2589 	EXP 	window1: blendMode = 'avg'
114.2756 	EXP 	window1: blendMode = 'avg'
114.2923 	EXP 	window1: blendMode = 'avg'
114.3092 	EXP 	window1: blendMode = 'avg'
114.3255 	EXP 	window1: blendMode = 'avg'
114.3422 	EXP 	window1: blendMode = 'avg'
114.3588 	EXP 	window1: blendMode = 'avg'
114.3756 	EXP 	window1: blendMode = 'avg'
114.3922 	EXP 	window1: blendMode = 'avg'
114.4088 	EXP 	window1: blendMode = 'avg'
114.4256 	EXP 	window1: blendMode = 'avg'
114.4422 	EXP 	window1: blendMode = 'avg'
114.4589 	EXP 	window1: blendMode = 'avg'
114.4755 	EXP 	window1: blendMode = 'avg'
114.4921 	EXP 	window1: blendMode = 'avg'
114.5088 	EXP 	window1: blendMode = 'avg'
114.5256 	EXP 	window1: blendMode = 'avg'
114.5422 	EXP 	window1: blendMode = 'avg'
114.5589 	EXP 	window1: blendMode = 'avg'
114.5755 	EXP 	window1: blendMode = 'avg'
114.5921 	EXP 	window1: blendMode = 'avg'
114.6088 	EXP 	window1: blendMode = 'avg'
114.6255 	EXP 	window1: blendMode = 'avg'
114.6421 	EXP 	window1: blendMode = 'avg'
114.6588 	EXP 	window1: blendMode = 'avg'
114.6756 	EXP 	window1: blendMode = 'avg'
114.6921 	EXP 	window1: blendMode = 'avg'
114.7088 	EXP 	window1: blendMode = 'avg'
114.7255 	EXP 	window1: blendMode = 'avg'
114.7420 	EXP 	window1: blendMode = 'avg'
114.7587 	EXP 	window1: blendMode = 'avg'
114.7754 	EXP 	window1: blendMode = 'avg'
114.7921 	EXP 	window1: blendMode = 'avg'
114.8087 	EXP 	window1: blendMode = 'avg'
114.8254 	EXP 	window1: blendMode = 'avg'
114.8422 	EXP 	window1: blendMode = 'avg'
114.8587 	EXP 	window1: blendMode = 'avg'
114.8753 	EXP 	window1: blendMode = 'avg'
114.8921 	EXP 	window1: blendMode = 'avg'
114.9088 	EXP 	window1: blendMode = 'avg'
114.9253 	EXP 	window1: blendMode = 'avg'
114.9422 	EXP 	window1: blendMode = 'avg'
114.9587 	EXP 	window1: blendMode = 'avg'
114.9753 	EXP 	window1: blendMode = 'avg'
114.9920 	EXP 	window1: blendMode = 'avg'
115.0087 	EXP 	window1: blendMode = 'avg'
115.0253 	EXP 	window1: blendMode = 'avg'
115.0420 	EXP 	window1: blendMode = 'avg'
115.0586 	EXP 	window1: blendMode = 'avg'
115.0753 	EXP 	window1: blendMode = 'avg'
115.0920 	EXP 	window1: blendMode = 'avg'
115.1086 	EXP 	window1: blendMode = 'avg'
115.1253 	EXP 	window1: blendMode = 'avg'
115.1420 	EXP 	window1: blendMode = 'avg'
115.1586 	EXP 	window1: blendMode = 'avg'
115.1753 	EXP 	window1: blendMode = 'avg'
115.1920 	EXP 	window1: blendMode = 'avg'
115.2086 	EXP 	window1: blendMode = 'avg'
115.2253 	EXP 	window1: blendMode = 'avg'
115.2419 	EXP 	window1: blendMode = 'avg'
115.2587 	EXP 	window1: blendMode = 'avg'
115.2752 	EXP 	window1: blendMode = 'avg'
115.2919 	EXP 	window1: blendMode = 'avg'
115.3085 	EXP 	window1: blendMode = 'avg'
115.3257 	EXP 	window1: blendMode = 'avg'
115.3424 	EXP 	window1: blendMode = 'avg'
115.3587 	EXP 	window1: blendMode = 'avg'
115.3753 	EXP 	window1: blendMode = 'avg'
115.3920 	EXP 	window1: blendMode = 'avg'
115.4085 	EXP 	window1: blendMode = 'avg'
115.4253 	EXP 	window1: blendMode = 'avg'
115.4419 	EXP 	window1: blendMode = 'avg'
115.4584 	EXP 	window1: blendMode = 'avg'
115.4753 	EXP 	window1: blendMode = 'avg'
115.4918 	EXP 	window1: blendMode = 'avg'
115.5085 	EXP 	window1: blendMode = 'avg'
115.5251 	EXP 	window1: blendMode = 'avg'
115.5418 	EXP 	window1: blendMode = 'avg'
115.5585 	EXP 	window1: blendMode = 'avg'
115.5752 	EXP 	window1: blendMode = 'avg'
115.5918 	EXP 	window1: blendMode = 'avg'
115.6085 	EXP 	window1: blendMode = 'avg'
115.6251 	EXP 	window1: blendMode = 'avg'
115.6418 	EXP 	window1: blendMode = 'avg'
115.6585 	EXP 	window1: blendMode = 'avg'
115.6753 	EXP 	window1: blendMode = 'avg'
115.6918 	EXP 	window1: blendMode = 'avg'
115.7085 	EXP 	window1: blendMode = 'avg'
115.7251 	EXP 	window1: blendMode = 'avg'
115.7418 	EXP 	window1: blendMode = 'avg'
115.7583 	EXP 	window1: blendMode = 'avg'
115.7751 	EXP 	window1: blendMode = 'avg'
115.7918 	EXP 	window1: blendMode = 'avg'
115.8084 	EXP 	window1: blendMode = 'avg'
115.8252 	EXP 	window1: blendMode = 'avg'
115.8417 	EXP 	window1: blendMode = 'avg'
115.8584 	EXP 	window1: blendMode = 'avg'
115.8750 	EXP 	window1: blendMode = 'avg'
115.8917 	EXP 	window1: blendMode = 'avg'
115.9084 	EXP 	window1: blendMode = 'avg'
115.9251 	EXP 	window1: blendMode = 'avg'
115.9417 	EXP 	window1: blendMode = 'avg'
115.9583 	EXP 	window1: blendMode = 'avg'
115.9751 	EXP 	window1: blendMode = 'avg'
115.9917 	EXP 	window1: blendMode = 'avg'
116.0083 	EXP 	window1: blendMode = 'avg'
116.0250 	EXP 	window1: blendMode = 'avg'
116.0416 	EXP 	window1: blendMode = 'avg'
116.0583 	EXP 	window1: blendMode = 'avg'
116.0750 	EXP 	window1: blendMode = 'avg'
116.0916 	EXP 	window1: blendMode = 'avg'
116.1083 	EXP 	window1: blendMode = 'avg'
116.1250 	EXP 	window1: blendMode = 'avg'
116.1417 	EXP 	window1: blendMode = 'avg'
116.1583 	EXP 	window1: blendMode = 'avg'
116.1750 	EXP 	window1: blendMode = 'avg'
116.1917 	EXP 	window1: blendMode = 'avg'
116.2082 	EXP 	window1: blendMode = 'avg'
116.2250 	EXP 	window1: blendMode = 'avg'
116.2416 	EXP 	window1: blendMode = 'avg'
116.2582 	EXP 	window1: blendMode = 'avg'
116.2749 	EXP 	window1: blendMode = 'avg'
116.2916 	EXP 	window1: blendMode = 'avg'
116.3082 	EXP 	window1: blendMode = 'avg'
116.3249 	EXP 	window1: blendMode = 'avg'
116.3416 	EXP 	window1: blendMode = 'avg'
116.3586 	EXP 	window1: blendMode = 'avg'
116.3750 	EXP 	window1: blendMode = 'avg'
116.3920 	EXP 	window1: blendMode = 'avg'
116.4087 	EXP 	window1: blendMode = 'avg'
116.4251 	EXP 	window1: blendMode = 'avg'
116.4423 	EXP 	window1: blendMode = 'avg'
116.4588 	EXP 	window1: blendMode = 'avg'
116.4757 	EXP 	window1: blendMode = 'avg'
116.4922 	EXP 	window1: blendMode = 'avg'
116.5086 	EXP 	window1: blendMode = 'avg'
116.5252 	EXP 	window1: blendMode = 'avg'
116.5420 	EXP 	window1: blendMode = 'avg'
116.5582 	EXP 	window1: blendMode = 'avg'
116.5744 	EXP 	window1: blendMode = 'avg'
116.5911 	EXP 	window1: blendMode = 'avg'
116.6077 	EXP 	window1: blendMode = 'avg'
116.6248 	EXP 	window1: blendMode = 'avg'
116.6418 	EXP 	window1: blendMode = 'avg'
116.6585 	EXP 	window1: blendMode = 'avg'
116.6758 	EXP 	window1: blendMode = 'avg'
116.6917 	EXP 	window1: blendMode = 'avg'
116.7083 	EXP 	window1: blendMode = 'avg'
116.7245 	EXP 	window1: blendMode = 'avg'
116.7415 	EXP 	window1: blendMode = 'avg'
116.7587 	EXP 	window1: blendMode = 'avg'
116.7749 	EXP 	window1: blendMode = 'avg'
116.7913 	EXP 	window1: blendMode = 'avg'
116.8081 	EXP 	window1: blendMode = 'avg'
116.8248 	EXP 	window1: blendMode = 'avg'
116.8414 	EXP 	window1: blendMode = 'avg'
116.8581 	EXP 	window1: blendMode = 'avg'
116.8747 	EXP 	window1: blendMode = 'avg'
116.8915 	EXP 	window1: blendMode = 'avg'
116.9081 	EXP 	window1: blendMode = 'avg'
116.9248 	EXP 	window1: blendMode = 'avg'
116.9414 	EXP 	window1: blendMode = 'avg'
116.9580 	EXP 	window1: blendMode = 'avg'
116.9747 	EXP 	window1: blendMode = 'avg'
116.9914 	EXP 	window1: blendMode = 'avg'
117.0080 	EXP 	window1: blendMode = 'avg'
117.0248 	EXP 	window1: blendMode = 'avg'
117.0414 	EXP 	window1: blendMode = 'avg'
117.0579 	EXP 	window1: blendMode = 'avg'
117.0747 	EXP 	window1: blendMode = 'avg'
117.0913 	EXP 	window1: blendMode = 'avg'
117.1080 	EXP 	window1: blendMode = 'avg'
117.1246 	EXP 	window1: blendMode = 'avg'
117.1413 	EXP 	window1: blendMode = 'avg'
117.1580 	EXP 	window1: blendMode = 'avg'
117.1746 	EXP 	window1: blendMode = 'avg'
117.1913 	EXP 	window1: blendMode = 'avg'
117.2079 	EXP 	window1: blendMode = 'avg'
117.2246 	EXP 	window1: blendMode = 'avg'
117.2414 	EXP 	window1: blendMode = 'avg'
117.2579 	EXP 	window1: blendMode = 'avg'
117.2747 	EXP 	window1: blendMode = 'avg'
117.2913 	EXP 	window1: blendMode = 'avg'
117.3080 	EXP 	window1: blendMode = 'avg'
117.3246 	EXP 	window1: blendMode = 'avg'
117.3413 	EXP 	window1: blendMode = 'avg'
117.3579 	EXP 	window1: blendMode = 'avg'
117.3746 	EXP 	window1: blendMode = 'avg'
117.3913 	EXP 	window1: blendMode = 'avg'
117.4079 	EXP 	window1: blendMode = 'avg'
117.4246 	EXP 	window1: blendMode = 'avg'
117.4413 	EXP 	window1: blendMode = 'avg'
117.4579 	EXP 	window1: blendMode = 'avg'
117.4745 	EXP 	window1: blendMode = 'avg'
117.4912 	EXP 	window1: blendMode = 'avg'
117.5080 	EXP 	window1: blendMode = 'avg'
117.5244 	EXP 	window1: blendMode = 'avg'
117.5412 	EXP 	window1: blendMode = 'avg'
117.5578 	EXP 	window1: blendMode = 'avg'
117.5744 	EXP 	window1: blendMode = 'avg'
117.5912 	EXP 	window1: blendMode = 'avg'
117.6079 	EXP 	window1: blendMode = 'avg'
117.6245 	EXP 	window1: blendMode = 'avg'
117.6412 	EXP 	window1: blendMode = 'avg'
117.6578 	EXP 	window1: blendMode = 'avg'
117.6745 	EXP 	window1: blendMode = 'avg'
117.6913 	EXP 	window1: blendMode = 'avg'
117.7078 	EXP 	window1: blendMode = 'avg'
117.7244 	EXP 	window1: blendMode = 'avg'
117.7411 	EXP 	window1: blendMode = 'avg'
117.7575 	EXP 	window1: blendMode = 'avg'
117.7744 	EXP 	window1: blendMode = 'avg'
117.7911 	EXP 	window1: blendMode = 'avg'
117.8081 	EXP 	window1: blendMode = 'avg'
117.8242 	EXP 	window1: blendMode = 'avg'
117.8411 	EXP 	window1: blendMode = 'avg'
117.8577 	EXP 	window1: blendMode = 'avg'
117.8744 	EXP 	window1: blendMode = 'avg'
117.8910 	EXP 	window1: blendMode = 'avg'
117.9078 	EXP 	window1: blendMode = 'avg'
117.9244 	EXP 	window1: blendMode = 'avg'
117.9411 	EXP 	window1: blendMode = 'avg'
117.9578 	EXP 	window1: blendMode = 'avg'
117.9744 	EXP 	window1: blendMode = 'avg'
117.9911 	EXP 	window1: blendMode = 'avg'
118.0077 	EXP 	window1: blendMode = 'avg'
118.0244 	EXP 	window1: blendMode = 'avg'
118.0410 	EXP 	window1: blendMode = 'avg'
118.0577 	EXP 	window1: blendMode = 'avg'
118.0744 	EXP 	window1: blendMode = 'avg'
118.0910 	EXP 	window1: blendMode = 'avg'
118.1076 	EXP 	window1: blendMode = 'avg'
118.1243 	EXP 	window1: blendMode = 'avg'
118.1410 	EXP 	window1: blendMode = 'avg'
118.1576 	EXP 	window1: blendMode = 'avg'
118.1744 	EXP 	window1: blendMode = 'avg'
118.1909 	EXP 	window1: blendMode = 'avg'
118.2076 	EXP 	window1: blendMode = 'avg'
118.2244 	EXP 	window1: blendMode = 'avg'
118.2409 	EXP 	window1: blendMode = 'avg'
118.2575 	EXP 	window1: blendMode = 'avg'
118.2742 	EXP 	window1: blendMode = 'avg'
118.2909 	EXP 	window1: blendMode = 'avg'
118.3076 	EXP 	window1: blendMode = 'avg'
118.3243 	EXP 	window1: blendMode = 'avg'
118.3410 	EXP 	window1: blendMode = 'avg'
118.3576 	EXP 	window1: blendMode = 'avg'
118.3743 	EXP 	window1: blendMode = 'avg'
118.3910 	EXP 	window1: blendMode = 'avg'
118.4077 	EXP 	window1: blendMode = 'avg'
118.4243 	EXP 	window1: blendMode = 'avg'
118.4410 	EXP 	window1: blendMode = 'avg'
118.4576 	EXP 	window1: blendMode = 'avg'
118.4910 	EXP 	window1: blendMode = 'avg'
118.5076 	EXP 	window1: blendMode = 'avg'
118.5243 	EXP 	window1: blendMode = 'avg'
118.5409 	EXP 	window1: blendMode = 'avg'
118.5575 	EXP 	window1: blendMode = 'avg'
118.5742 	EXP 	window1: blendMode = 'avg'
118.5909 	EXP 	window1: blendMode = 'avg'
118.6076 	EXP 	window1: blendMode = 'avg'
118.6242 	EXP 	window1: blendMode = 'avg'
118.6409 	EXP 	window1: blendMode = 'avg'
118.6576 	EXP 	window1: blendMode = 'avg'
118.6743 	EXP 	window1: blendMode = 'avg'
118.6908 	EXP 	window1: blendMode = 'avg'
118.7075 	EXP 	window1: blendMode = 'avg'
118.7242 	EXP 	window1: blendMode = 'avg'
118.7409 	EXP 	window1: blendMode = 'avg'
118.7575 	EXP 	window1: blendMode = 'avg'
118.7742 	EXP 	window1: blendMode = 'avg'
118.7909 	EXP 	window1: blendMode = 'avg'
118.8076 	EXP 	window1: blendMode = 'avg'
118.8242 	EXP 	window1: blendMode = 'avg'
118.8410 	EXP 	window1: blendMode = 'avg'
118.8572 	EXP 	window1: blendMode = 'avg'
118.8741 	EXP 	window1: blendMode = 'avg'
118.8909 	EXP 	window1: blendMode = 'avg'
118.9076 	EXP 	window1: blendMode = 'avg'
118.9241 	EXP 	window1: blendMode = 'avg'
118.9408 	EXP 	window1: blendMode = 'avg'
118.9575 	EXP 	window1: blendMode = 'avg'
118.9740 	EXP 	window1: blendMode = 'avg'
118.9911 	EXP 	window1: blendMode = 'avg'
119.0074 	EXP 	window1: blendMode = 'avg'
119.0241 	EXP 	window1: blendMode = 'avg'
119.0407 	EXP 	window1: blendMode = 'avg'
119.0574 	EXP 	window1: blendMode = 'avg'
119.0741 	EXP 	window1: blendMode = 'avg'
119.0907 	EXP 	window1: blendMode = 'avg'
119.1074 	EXP 	window1: blendMode = 'avg'
119.1240 	EXP 	window1: blendMode = 'avg'
119.1407 	EXP 	window1: blendMode = 'avg'
119.1574 	EXP 	window1: blendMode = 'avg'
119.1741 	EXP 	window1: blendMode = 'avg'
119.1908 	EXP 	window1: blendMode = 'avg'
119.2075 	EXP 	window1: blendMode = 'avg'
119.2240 	EXP 	window1: blendMode = 'avg'
119.2409 	EXP 	window1: blendMode = 'avg'
119.2573 	EXP 	window1: blendMode = 'avg'
119.2740 	EXP 	window1: blendMode = 'avg'
119.2907 	EXP 	window1: blendMode = 'avg'
119.3073 	EXP 	window1: blendMode = 'avg'
119.3240 	EXP 	window1: blendMode = 'avg'
119.3407 	EXP 	window1: blendMode = 'avg'
119.3574 	EXP 	window1: blendMode = 'avg'
119.3740 	EXP 	window1: blendMode = 'avg'
119.3906 	EXP 	window1: blendMode = 'avg'
119.4073 	EXP 	window1: blendMode = 'avg'
119.4240 	EXP 	window1: blendMode = 'avg'
119.4407 	EXP 	window1: blendMode = 'avg'
119.4573 	EXP 	window1: blendMode = 'avg'
119.4738 	EXP 	window1: blendMode = 'avg'
119.4908 	EXP 	window1: blendMode = 'avg'
119.5073 	EXP 	window1: blendMode = 'avg'
119.5239 	EXP 	window1: blendMode = 'avg'
119.5406 	EXP 	window1: blendMode = 'avg'
119.5573 	EXP 	window1: blendMode = 'avg'
119.5739 	EXP 	window1: blendMode = 'avg'
119.5906 	EXP 	window1: blendMode = 'avg'
119.6073 	EXP 	window1: blendMode = 'avg'
119.6239 	EXP 	window1: blendMode = 'avg'
119.6406 	EXP 	window1: blendMode = 'avg'
119.6573 	EXP 	window1: blendMode = 'avg'
119.6740 	EXP 	window1: blendMode = 'avg'
119.6906 	EXP 	window1: blendMode = 'avg'
119.7074 	EXP 	window1: blendMode = 'avg'
119.7238 	EXP 	window1: blendMode = 'avg'
119.7407 	EXP 	window1: blendMode = 'avg'
119.7571 	EXP 	window1: blendMode = 'avg'
119.7738 	EXP 	window1: blendMode = 'avg'
119.7905 	EXP 	window1: blendMode = 'avg'
119.8072 	EXP 	window1: blendMode = 'avg'
119.8238 	EXP 	window1: blendMode = 'avg'
119.8405 	EXP 	window1: blendMode = 'avg'
119.8572 	EXP 	window1: blendMode = 'avg'
119.8737 	EXP 	window1: blendMode = 'avg'
119.8903 	EXP 	window1: blendMode = 'avg'
119.9072 	EXP 	window1: blendMode = 'avg'
119.9239 	EXP 	window1: blendMode = 'avg'
119.9405 	EXP 	window1: blendMode = 'avg'
119.9572 	EXP 	window1: blendMode = 'avg'
119.9737 	EXP 	window1: blendMode = 'avg'
119.9904 	EXP 	window1: blendMode = 'avg'
120.0072 	EXP 	window1: blendMode = 'avg'
120.0238 	EXP 	window1: blendMode = 'avg'
120.0405 	EXP 	window1: blendMode = 'avg'
120.0572 	EXP 	window1: blendMode = 'avg'
120.0737 	EXP 	window1: blendMode = 'avg'
120.0904 	EXP 	window1: blendMode = 'avg'
120.1071 	EXP 	window1: blendMode = 'avg'
120.1237 	EXP 	window1: blendMode = 'avg'
120.1404 	EXP 	window1: blendMode = 'avg'
120.1571 	EXP 	window1: blendMode = 'avg'
120.1738 	EXP 	window1: blendMode = 'avg'
120.1904 	EXP 	window1: blendMode = 'avg'
120.2071 	EXP 	window1: blendMode = 'avg'
120.2236 	EXP 	window1: blendMode = 'avg'
120.2404 	EXP 	window1: blendMode = 'avg'
120.2570 	EXP 	window1: blendMode = 'avg'
120.2737 	EXP 	window1: blendMode = 'avg'
120.2903 	EXP 	window1: blendMode = 'avg'
120.3070 	EXP 	window1: blendMode = 'avg'
120.3237 	EXP 	window1: blendMode = 'avg'
120.3404 	EXP 	window1: blendMode = 'avg'
120.3570 	EXP 	window1: blendMode = 'avg'
120.3737 	EXP 	window1: blendMode = 'avg'
120.3903 	EXP 	window1: blendMode = 'avg'
120.4071 	EXP 	window1: blendMode = 'avg'
120.4237 	EXP 	window1: blendMode = 'avg'
120.4406 	EXP 	window1: blendMode = 'avg'
120.4570 	EXP 	window1: blendMode = 'avg'
120.4736 	EXP 	window1: blendMode = 'avg'
120.4903 	EXP 	window1: blendMode = 'avg'
120.5069 	EXP 	window1: blendMode = 'avg'
120.5236 	EXP 	window1: blendMode = 'avg'
120.5402 	EXP 	window1: blendMode = 'avg'
120.5570 	EXP 	window1: blendMode = 'avg'
120.5736 	EXP 	window1: blendMode = 'avg'
120.5902 	EXP 	window1: blendMode = 'avg'
120.6069 	EXP 	window1: blendMode = 'avg'
120.6236 	EXP 	window1: blendMode = 'avg'
120.6402 	EXP 	window1: blendMode = 'avg'
120.6570 	EXP 	window1: blendMode = 'avg'
120.6735 	EXP 	window1: blendMode = 'avg'
120.6902 	EXP 	window1: blendMode = 'avg'
120.7071 	EXP 	window1: blendMode = 'avg'
120.7236 	EXP 	window1: blendMode = 'avg'
120.7402 	EXP 	window1: blendMode = 'avg'
120.7569 	EXP 	window1: blendMode = 'avg'
120.7735 	EXP 	window1: blendMode = 'avg'
120.7902 	EXP 	window1: blendMode = 'avg'
120.8068 	EXP 	window1: blendMode = 'avg'
120.8235 	EXP 	window1: blendMode = 'avg'
120.8403 	EXP 	window1: blendMode = 'avg'
120.8568 	EXP 	window1: blendMode = 'avg'
120.8735 	EXP 	window1: blendMode = 'avg'
120.8903 	EXP 	window1: blendMode = 'avg'
120.9068 	EXP 	window1: blendMode = 'avg'
120.9233 	EXP 	window1: blendMode = 'avg'
120.9402 	EXP 	window1: blendMode = 'avg'
120.9569 	EXP 	window1: blendMode = 'avg'
120.9735 	EXP 	window1: blendMode = 'avg'
120.9902 	EXP 	window1: blendMode = 'avg'
121.0069 	EXP 	window1: blendMode = 'avg'
121.0235 	EXP 	window1: blendMode = 'avg'
121.0402 	EXP 	window1: blendMode = 'avg'
121.0568 	EXP 	window1: blendMode = 'avg'
121.0735 	EXP 	window1: blendMode = 'avg'
121.0901 	EXP 	window1: blendMode = 'avg'
121.1068 	EXP 	window1: blendMode = 'avg'
121.1235 	EXP 	window1: blendMode = 'avg'
121.1401 	EXP 	window1: blendMode = 'avg'
121.1568 	EXP 	window1: blendMode = 'avg'
121.1734 	EXP 	window1: blendMode = 'avg'
121.1902 	EXP 	window1: blendMode = 'avg'
121.2067 	EXP 	window1: blendMode = 'avg'
121.2235 	EXP 	window1: blendMode = 'avg'
121.2402 	EXP 	window1: blendMode = 'avg'
121.2568 	EXP 	window1: blendMode = 'avg'
121.2734 	EXP 	window1: blendMode = 'avg'
121.2901 	EXP 	window1: blendMode = 'avg'
121.3068 	EXP 	window1: blendMode = 'avg'
121.3234 	EXP 	window1: blendMode = 'avg'
121.3400 	EXP 	window1: blendMode = 'avg'
121.3568 	EXP 	window1: blendMode = 'avg'
121.3734 	EXP 	window1: blendMode = 'avg'
121.3900 	EXP 	window1: blendMode = 'avg'
121.4066 	EXP 	window1: blendMode = 'avg'
121.4234 	EXP 	window1: blendMode = 'avg'
121.4401 	EXP 	window1: blendMode = 'avg'
121.4567 	EXP 	window1: blendMode = 'avg'
121.4733 	EXP 	window1: blendMode = 'avg'
121.4900 	EXP 	window1: blendMode = 'avg'
121.5067 	EXP 	window1: blendMode = 'avg'
121.5234 	EXP 	window1: blendMode = 'avg'
121.5400 	EXP 	window1: blendMode = 'avg'
121.5566 	EXP 	window1: blendMode = 'avg'
121.5733 	EXP 	window1: blendMode = 'avg'
121.5900 	EXP 	window1: blendMode = 'avg'
121.6066 	EXP 	window1: blendMode = 'avg'
121.6233 	EXP 	window1: blendMode = 'avg'
121.6400 	EXP 	window1: blendMode = 'avg'
121.6567 	EXP 	window1: blendMode = 'avg'
121.6734 	EXP 	window1: blendMode = 'avg'
121.6900 	EXP 	window1: blendMode = 'avg'
121.7067 	EXP 	window1: blendMode = 'avg'
121.7233 	EXP 	window1: blendMode = 'avg'
121.7399 	EXP 	window1: blendMode = 'avg'
121.7567 	EXP 	window1: blendMode = 'avg'
121.7732 	EXP 	window1: blendMode = 'avg'
121.7900 	EXP 	window1: blendMode = 'avg'
121.8066 	EXP 	window1: blendMode = 'avg'
121.8233 	EXP 	window1: blendMode = 'avg'
121.8399 	EXP 	window1: blendMode = 'avg'
121.8566 	EXP 	window1: blendMode = 'avg'
121.8732 	EXP 	window1: blendMode = 'avg'
121.8899 	EXP 	window1: blendMode = 'avg'
121.9066 	EXP 	window1: blendMode = 'avg'
121.9233 	EXP 	window1: blendMode = 'avg'
121.9398 	EXP 	window1: blendMode = 'avg'
121.9564 	EXP 	window1: blendMode = 'avg'
121.9732 	EXP 	window1: blendMode = 'avg'
121.9899 	EXP 	window1: blendMode = 'avg'
122.0066 	EXP 	window1: blendMode = 'avg'
122.0232 	EXP 	window1: blendMode = 'avg'
122.0398 	EXP 	window1: blendMode = 'avg'
122.0564 	EXP 	window1: blendMode = 'avg'
122.0731 	EXP 	window1: blendMode = 'avg'
122.0899 	EXP 	window1: blendMode = 'avg'
122.1065 	EXP 	window1: blendMode = 'avg'
122.1232 	EXP 	window1: blendMode = 'avg'
122.1398 	EXP 	window1: blendMode = 'avg'
122.1565 	EXP 	window1: blendMode = 'avg'
122.1731 	EXP 	window1: blendMode = 'avg'
122.1898 	EXP 	window1: blendMode = 'avg'
122.2065 	EXP 	window1: blendMode = 'avg'
122.2231 	EXP 	window1: blendMode = 'avg'
122.2398 	EXP 	window1: blendMode = 'avg'
122.2565 	EXP 	window1: blendMode = 'avg'
122.2732 	EXP 	window1: blendMode = 'avg'
122.2898 	EXP 	window1: blendMode = 'avg'
122.3065 	EXP 	window1: blendMode = 'avg'
122.3231 	EXP 	window1: blendMode = 'avg'
122.3398 	EXP 	window1: blendMode = 'avg'
122.3565 	EXP 	window1: blendMode = 'avg'
122.3732 	EXP 	window1: blendMode = 'avg'
122.3898 	EXP 	window1: blendMode = 'avg'
122.4064 	EXP 	window1: blendMode = 'avg'
122.4231 	EXP 	window1: blendMode = 'avg'
122.4398 	EXP 	window1: blendMode = 'avg'
122.4564 	EXP 	window1: blendMode = 'avg'
122.4731 	EXP 	window1: blendMode = 'avg'
122.4897 	EXP 	window1: blendMode = 'avg'
122.5064 	EXP 	window1: blendMode = 'avg'
122.5230 	EXP 	window1: blendMode = 'avg'
122.5398 	EXP 	window1: blendMode = 'avg'
122.5564 	EXP 	window1: blendMode = 'avg'
122.5730 	EXP 	window1: blendMode = 'avg'
122.5897 	EXP 	window1: blendMode = 'avg'
