7.1770 	ERROR 	avbin.dll failed to load. Try importing psychopy.visual
  as the first library (before anything that uses scipy)
  and make sure that avbin is installed.
570.2702 	EXP 	window1: blendMode = 'avg'
570.2704 	EXP 	window1: blendMode = 'avg'
570.2706 	EXP 	window1: blendMode = 'avg'
570.2871 	EXP 	window1: blendMode = 'avg'
570.2873 	EXP 	window1: blendMode = 'avg'
570.2875 	EXP 	window1: blendMode = 'avg'
570.3036 	EXP 	window1: blendMode = 'avg'
570.3038 	EXP 	window1: blendMode = 'avg'
570.3040 	EXP 	window1: blendMode = 'avg'
570.3202 	EXP 	window1: blendMode = 'avg'
570.3205 	EXP 	window1: blendMode = 'avg'
570.3207 	EXP 	window1: blendMode = 'avg'
570.3369 	EXP 	window1: blendMode = 'avg'
570.3371 	EXP 	window1: blendMode = 'avg'
570.3373 	EXP 	window1: blendMode = 'avg'
570.3535 	EXP 	window1: blendMode = 'avg'
570.3537 	EXP 	window1: blendMode = 'avg'
570.3539 	EXP 	window1: blendMode = 'avg'
570.3702 	EXP 	window1: blendMode = 'avg'
570.3704 	EXP 	window1: blendMode = 'avg'
570.3706 	EXP 	window1: blendMode = 'avg'
570.3870 	EXP 	window1: blendMode = 'avg'
570.3872 	EXP 	window1: blendMode = 'avg'
570.3874 	EXP 	window1: blendMode = 'avg'
570.4036 	EXP 	window1: blendMode = 'avg'
570.4039 	EXP 	window1: blendMode = 'avg'
570.4041 	EXP 	window1: blendMode = 'avg'
570.4202 	EXP 	window1: blendMode = 'avg'
570.4204 	EXP 	window1: blendMode = 'avg'
570.4206 	EXP 	window1: blendMode = 'avg'
570.4368 	EXP 	window1: blendMode = 'avg'
570.4370 	EXP 	window1: blendMode = 'avg'
570.4372 	EXP 	window1: blendMode = 'avg'
570.4535 	EXP 	window1: blendMode = 'avg'
570.4537 	EXP 	window1: blendMode = 'avg'
570.4539 	EXP 	window1: blendMode = 'avg'
570.4702 	EXP 	window1: blendMode = 'avg'
570.4704 	EXP 	window1: blendMode = 'avg'
570.4706 	EXP 	window1: blendMode = 'avg'
570.4867 	EXP 	window1: blendMode = 'avg'
570.4869 	EXP 	window1: blendMode = 'avg'
570.4871 	EXP 	window1: blendMode = 'avg'
570.5037 	EXP 	window1: blendMode = 'avg'
570.5040 	EXP 	window1: blendMode = 'avg'
570.5042 	EXP 	window1: blendMode = 'avg'
570.5201 	EXP 	window1: blendMode = 'avg'
570.5203 	EXP 	window1: blendMode = 'avg'
570.5205 	EXP 	window1: blendMode = 'avg'
570.5366 	DATA 	Keypress: 3
570.5373 	EXP 	New trial (rep=0, index=96): {'Tiempo': 2.5, 'ImagenesE': u'Stim\\\\03_028.jpg', 'ClaveEn': u'Tr28_10', 'Emocion': u'Tristeza', 'NumEn': 10, 'Enunciado': u'Laura finaliza la obra.', 'ActoHabla': u'Afirmaci\xf3n', 'Clave': u'Tr28', 'Cara': 28}
570.5379 	EXP 	window1: blendMode = 'avg'
570.5529 	EXP 	Exigencia_Bloque1: autoDraw = False
570.5529 	EXP 	Afirmacion_Bloque1: autoDraw = False
570.5529 	EXP 	Ruego_Bloque1: autoDraw = False
570.5529 	EXP 	fijacionE: autoDraw = True
570.5534 	EXP 	window1: blendMode = 'avg'
570.5700 	EXP 	window1: blendMode = 'avg'
570.5869 	EXP 	window1: blendMode = 'avg'
570.6033 	EXP 	window1: blendMode = 'avg'
570.6201 	EXP 	window1: blendMode = 'avg'
570.6368 	EXP 	window1: blendMode = 'avg'
570.6535 	EXP 	window1: blendMode = 'avg'
570.6701 	EXP 	window1: blendMode = 'avg'
570.6867 	EXP 	window1: blendMode = 'avg'
570.7034 	EXP 	window1: blendMode = 'avg'
570.7200 	EXP 	window1: blendMode = 'avg'
570.7366 	EXP 	window1: blendMode = 'avg'
570.7534 	EXP 	window1: blendMode = 'avg'
570.7701 	EXP 	window1: blendMode = 'avg'
570.7867 	EXP 	window1: blendMode = 'avg'
570.8032 	EXP 	window1: blendMode = 'avg'
570.8202 	EXP 	window1: blendMode = 'avg'
570.8368 	EXP 	window1: blendMode = 'avg'
570.8533 	EXP 	window1: blendMode = 'avg'
570.8700 	EXP 	window1: blendMode = 'avg'
570.8866 	EXP 	window1: blendMode = 'avg'
570.9034 	EXP 	window1: blendMode = 'avg'
570.9200 	EXP 	window1: blendMode = 'avg'
570.9367 	EXP 	window1: blendMode = 'avg'
570.9532 	EXP 	window1: blendMode = 'avg'
570.9700 	EXP 	window1: blendMode = 'avg'
570.9865 	EXP 	window1: blendMode = 'avg'
571.0032 	EXP 	window1: blendMode = 'avg'
571.0199 	EXP 	window1: blendMode = 'avg'
571.0730 	EXP 	fijacionE: autoDraw = False
571.0730 	EXP 	fijacionE: autoDraw = False
571.0730 	EXP 	Rostro_Bloque_1: image = u'Stim\\\\03_028.jpg'
571.0730 	EXP 	Rostro_Bloque_1: autoDraw = True
573.5359 	EXP 	window1: blendMode = 'avg'
573.5520 	EXP 	Rostro_Bloque_1: autoDraw = False
573.5520 	EXP 	Rostro_Bloque_1: autoDraw = False
573.5520 	EXP 	Fijacion_2: autoDraw = True
573.5525 	EXP 	window1: blendMode = 'avg'
573.5693 	EXP 	window1: blendMode = 'avg'
573.5858 	EXP 	window1: blendMode = 'avg'
573.6025 	EXP 	window1: blendMode = 'avg'
573.6192 	EXP 	window1: blendMode = 'avg'
573.6554 	EXP 	window1: blendMode = 'avg'
573.6607 	EXP 	Fijacion_2: autoDraw = False
573.6607 	EXP 	Fijacion_2: autoDraw = False
573.6607 	EXP 	Enunciado_Bloque1: text = u'Laura finaliza la obra.'
573.6607 	EXP 	Enunciado_Bloque1: autoDraw = True
573.6612 	EXP 	window1: blendMode = 'avg'
573.6697 	EXP 	window1: blendMode = 'avg'
573.6859 	EXP 	window1: blendMode = 'avg'
573.7025 	EXP 	window1: blendMode = 'avg'
573.7192 	EXP 	window1: blendMode = 'avg'
573.7359 	EXP 	window1: blendMode = 'avg'
573.7526 	EXP 	window1: blendMode = 'avg'
573.7691 	EXP 	window1: blendMode = 'avg'
573.7857 	EXP 	window1: blendMode = 'avg'
573.8025 	EXP 	window1: blendMode = 'avg'
573.8195 	EXP 	window1: blendMode = 'avg'
573.8357 	EXP 	window1: blendMode = 'avg'
573.8526 	EXP 	window1: blendMode = 'avg'
573.8691 	EXP 	window1: blendMode = 'avg'
573.8858 	EXP 	window1: blendMode = 'avg'
573.9024 	EXP 	window1: blendMode = 'avg'
573.9192 	DATA 	Keypress: 1
573.9198 	EXP 	window1: blendMode = 'avg'
573.9200 	EXP 	window1: blendMode = 'avg'
573.9202 	EXP 	window1: blendMode = 'avg'
573.9352 	EXP 	Enunciado_Bloque1: autoDraw = False
573.9352 	EXP 	Exigencia_Bloque1: autoDraw = True
573.9352 	EXP 	Afirmacion_Bloque1: autoDraw = True
573.9352 	EXP 	Ruego_Bloque1: autoDraw = True
573.9357 	EXP 	window1: blendMode = 'avg'
573.9359 	EXP 	window1: blendMode = 'avg'
573.9361 	EXP 	window1: blendMode = 'avg'
573.9524 	EXP 	window1: blendMode = 'avg'
573.9526 	EXP 	window1: blendMode = 'avg'
573.9528 	EXP 	window1: blendMode = 'avg'
573.9693 	EXP 	window1: blendMode = 'avg'
573.9696 	EXP 	window1: blendMode = 'avg'
573.9698 	EXP 	window1: blendMode = 'avg'
573.9858 	EXP 	window1: blendMode = 'avg'
573.9860 	EXP 	window1: blendMode = 'avg'
573.9862 	EXP 	window1: blendMode = 'avg'
574.0025 	EXP 	window1: blendMode = 'avg'
574.0027 	EXP 	window1: blendMode = 'avg'
574.0029 	EXP 	window1: blendMode = 'avg'
574.0191 	EXP 	window1: blendMode = 'avg'
574.0194 	EXP 	window1: blendMode = 'avg'
574.0196 	EXP 	window1: blendMode = 'avg'
574.0358 	EXP 	window1: blendMode = 'avg'
574.0360 	EXP 	window1: blendMode = 'avg'
574.0362 	EXP 	window1: blendMode = 'avg'
574.0525 	EXP 	window1: blendMode = 'avg'
574.0527 	EXP 	window1: blendMode = 'avg'
574.0529 	EXP 	window1: blendMode = 'avg'
574.0690 	EXP 	window1: blendMode = 'avg'
574.0692 	EXP 	window1: blendMode = 'avg'
574.0694 	EXP 	window1: blendMode = 'avg'
574.0858 	EXP 	window1: blendMode = 'avg'
574.0860 	EXP 	window1: blendMode = 'avg'
574.0862 	EXP 	window1: blendMode = 'avg'
574.1024 	EXP 	window1: blendMode = 'avg'
574.1026 	EXP 	window1: blendMode = 'avg'
574.1028 	EXP 	window1: blendMode = 'avg'
574.1190 	EXP 	window1: blendMode = 'avg'
574.1192 	EXP 	window1: blendMode = 'avg'
574.1194 	EXP 	window1: blendMode = 'avg'
574.1355 	DATA 	Keypress: 4
574.1362 	EXP 	New trial (rep=0, index=97): {'Tiempo': 2.5, 'ImagenesE': u'Stim\\\\02_078.jpg', 'ClaveEn': u'Al78_3', 'Emocion': u'Alegr\xeda', 'NumEn': 3, 'Enunciado': u'Andrea dise\xf1a la portada del libro.', 'ActoHabla': u'Afirmaci\xf3n', 'Clave': u'Al78', 'Cara': 78}
574.1368 	EXP 	window1: blendMode = 'avg'
574.1519 	EXP 	Exigencia_Bloque1: autoDraw = False
574.1519 	EXP 	Afirmacion_Bloque1: autoDraw = False
574.1519 	EXP 	Ruego_Bloque1: autoDraw = False
574.1519 	EXP 	fijacionE: autoDraw = True
574.1524 	EXP 	window1: blendMode = 'avg'
574.1689 	EXP 	window1: blendMode = 'avg'
574.1865 	EXP 	window1: blendMode = 'avg'
574.2023 	EXP 	window1: blendMode = 'avg'
574.2190 	EXP 	window1: blendMode = 'avg'
574.2356 	EXP 	window1: blendMode = 'avg'
574.2525 	EXP 	window1: blendMode = 'avg'
574.2689 	EXP 	window1: blendMode = 'avg'
574.2858 	EXP 	window1: blendMode = 'avg'
574.3023 	EXP 	window1: blendMode = 'avg'
574.3189 	EXP 	window1: blendMode = 'avg'
574.3357 	EXP 	window1: blendMode = 'avg'
574.3523 	EXP 	window1: blendMode = 'avg'
574.3689 	EXP 	window1: blendMode = 'avg'
574.3856 	EXP 	window1: blendMode = 'avg'
574.4024 	EXP 	window1: blendMode = 'avg'
574.4188 	EXP 	window1: blendMode = 'avg'
574.4356 	EXP 	window1: blendMode = 'avg'
574.4523 	EXP 	window1: blendMode = 'avg'
574.4690 	EXP 	window1: blendMode = 'avg'
574.4856 	EXP 	window1: blendMode = 'avg'
574.5024 	EXP 	window1: blendMode = 'avg'
574.5189 	EXP 	window1: blendMode = 'avg'
574.5355 	EXP 	window1: blendMode = 'avg'
574.5523 	EXP 	window1: blendMode = 'avg'
574.5688 	EXP 	window1: blendMode = 'avg'
574.5856 	EXP 	window1: blendMode = 'avg'
574.6021 	EXP 	window1: blendMode = 'avg'
574.6189 	EXP 	window1: blendMode = 'avg'
574.6691 	EXP 	fijacionE: autoDraw = False
574.6691 	EXP 	fijacionE: autoDraw = False
574.6691 	EXP 	Rostro_Bloque_1: image = u'Stim\\\\02_078.jpg'
574.6691 	EXP 	Rostro_Bloque_1: autoDraw = True
577.1348 	EXP 	window1: blendMode = 'avg'
577.1510 	EXP 	Rostro_Bloque_1: autoDraw = False
577.1510 	EXP 	Rostro_Bloque_1: autoDraw = False
577.1510 	EXP 	Fijacion_2: autoDraw = True
577.1515 	EXP 	window1: blendMode = 'avg'
577.1680 	EXP 	window1: blendMode = 'avg'
577.1847 	EXP 	window1: blendMode = 'avg'
577.2014 	EXP 	window1: blendMode = 'avg'
577.2180 	EXP 	window1: blendMode = 'avg'
577.2623 	EXP 	window1: blendMode = 'avg'
577.2679 	EXP 	Fijacion_2: autoDraw = False
577.2679 	EXP 	Fijacion_2: autoDraw = False
577.2679 	EXP 	Enunciado_Bloque1: text = u'Andrea dise\xf1a la portada del libro.'
577.2679 	EXP 	Enunciado_Bloque1: autoDraw = True
577.2684 	EXP 	window1: blendMode = 'avg'
577.2847 	EXP 	window1: blendMode = 'avg'
577.3013 	EXP 	window1: blendMode = 'avg'
577.3180 	EXP 	window1: blendMode = 'avg'
577.3349 	EXP 	window1: blendMode = 'avg'
577.3517 	EXP 	window1: blendMode = 'avg'
577.3686 	EXP 	window1: blendMode = 'avg'
577.3848 	EXP 	window1: blendMode = 'avg'
577.4014 	EXP 	window1: blendMode = 'avg'
577.4181 	EXP 	window1: blendMode = 'avg'
577.4347 	EXP 	window1: blendMode = 'avg'
577.4514 	EXP 	window1: blendMode = 'avg'
577.4679 	EXP 	window1: blendMode = 'avg'
577.4848 	EXP 	window1: blendMode = 'avg'
577.5012 	EXP 	window1: blendMode = 'avg'
577.5180 	EXP 	window1: blendMode = 'avg'
577.5346 	EXP 	window1: blendMode = 'avg'
577.5513 	EXP 	window1: blendMode = 'avg'
577.5679 	DATA 	Keypress: 1
577.5685 	EXP 	window1: blendMode = 'avg'
577.5687 	EXP 	window1: blendMode = 'avg'
577.5689 	EXP 	window1: blendMode = 'avg'
577.5840 	EXP 	Enunciado_Bloque1: autoDraw = False
577.5840 	EXP 	Exigencia_Bloque1: autoDraw = True
577.5840 	EXP 	Afirmacion_Bloque1: autoDraw = True
577.5840 	EXP 	Ruego_Bloque1: autoDraw = True
577.5845 	EXP 	window1: blendMode = 'avg'
577.5847 	EXP 	window1: blendMode = 'avg'
577.5849 	EXP 	window1: blendMode = 'avg'
577.6012 	EXP 	window1: blendMode = 'avg'
577.6014 	EXP 	window1: blendMode = 'avg'
577.6016 	EXP 	window1: blendMode = 'avg'
577.6181 	EXP 	window1: blendMode = 'avg'
577.6183 	EXP 	window1: blendMode = 'avg'
577.6185 	EXP 	window1: blendMode = 'avg'
577.6345 	EXP 	window1: blendMode = 'avg'
577.6347 	EXP 	window1: blendMode = 'avg'
577.6349 	EXP 	window1: blendMode = 'avg'
577.6512 	EXP 	window1: blendMode = 'avg'
577.6514 	EXP 	window1: blendMode = 'avg'
577.6516 	EXP 	window1: blendMode = 'avg'
577.6678 	EXP 	window1: blendMode = 'avg'
577.6680 	EXP 	window1: blendMode = 'avg'
577.6682 	EXP 	window1: blendMode = 'avg'
577.6846 	EXP 	window1: blendMode = 'avg'
577.6848 	EXP 	window1: blendMode = 'avg'
577.6850 	EXP 	window1: blendMode = 'avg'
577.7012 	EXP 	window1: blendMode = 'avg'
577.7014 	EXP 	window1: blendMode = 'avg'
577.7016 	EXP 	window1: blendMode = 'avg'
577.7178 	EXP 	window1: blendMode = 'avg'
577.7181 	EXP 	window1: blendMode = 'avg'
577.7182 	EXP 	window1: blendMode = 'avg'
577.7346 	EXP 	window1: blendMode = 'avg'
577.7348 	EXP 	window1: blendMode = 'avg'
577.7350 	EXP 	window1: blendMode = 'avg'
577.7512 	EXP 	window1: blendMode = 'avg'
577.7515 	EXP 	window1: blendMode = 'avg'
577.7516 	EXP 	window1: blendMode = 'avg'
577.7677 	DATA 	Keypress: 3
577.7686 	EXP 	New trial (rep=0, index=98): {'Tiempo': 2.5, 'ImagenesE': u'Stim\\\\05_075.jpg', 'ClaveEn': u'En75_3', 'Emocion': u'Enojo', 'NumEn': 3, 'Enunciado': u'Andrea dise\xf1a la portada del libro.', 'ActoHabla': u'Afirmaci\xf3n', 'Clave': u'En75', 'Cara': 75}
577.7693 	EXP 	window1: blendMode = 'avg'
577.7840 	EXP 	Exigencia_Bloque1: autoDraw = False
577.7840 	EXP 	Afirmacion_Bloque1: autoDraw = False
577.7840 	EXP 	Ruego_Bloque1: autoDraw = False
577.7840 	EXP 	fijacionE: autoDraw = True
577.7846 	EXP 	window1: blendMode = 'avg'
577.8012 	EXP 	window1: blendMode = 'avg'
577.8182 	EXP 	window1: blendMode = 'avg'
577.8345 	EXP 	window1: blendMode = 'avg'
577.8510 	EXP 	window1: blendMode = 'avg'
577.8678 	EXP 	window1: blendMode = 'avg'
577.8846 	EXP 	window1: blendMode = 'avg'
577.9011 	EXP 	window1: blendMode = 'avg'
577.9181 	EXP 	window1: blendMode = 'avg'
577.9345 	EXP 	window1: blendMode = 'avg'
577.9512 	EXP 	window1: blendMode = 'avg'
577.9679 	EXP 	window1: blendMode = 'avg'
577.9844 	EXP 	window1: blendMode = 'avg'
578.0011 	EXP 	window1: blendMode = 'avg'
578.0182 	EXP 	window1: blendMode = 'avg'
578.0344 	EXP 	window1: blendMode = 'avg'
578.0511 	EXP 	window1: blendMode = 'avg'
578.0678 	EXP 	window1: blendMode = 'avg'
578.0844 	EXP 	window1: blendMode = 'avg'
578.1011 	EXP 	window1: blendMode = 'avg'
578.1179 	EXP 	window1: blendMode = 'avg'
578.1344 	EXP 	window1: blendMode = 'avg'
578.1512 	EXP 	window1: blendMode = 'avg'
578.1678 	EXP 	window1: blendMode = 'avg'
578.1845 	EXP 	window1: blendMode = 'avg'
578.2010 	EXP 	window1: blendMode = 'avg'
578.2180 	EXP 	window1: blendMode = 'avg'
578.2344 	EXP 	window1: blendMode = 'avg'
578.2511 	EXP 	window1: blendMode = 'avg'
578.3001 	EXP 	fijacionE: autoDraw = False
578.3001 	EXP 	fijacionE: autoDraw = False
578.3001 	EXP 	Rostro_Bloque_1: image = u'Stim\\\\05_075.jpg'
578.3001 	EXP 	Rostro_Bloque_1: autoDraw = True
580.7673 	EXP 	window1: blendMode = 'avg'
580.7832 	EXP 	Rostro_Bloque_1: autoDraw = False
580.7832 	EXP 	Rostro_Bloque_1: autoDraw = False
580.7832 	EXP 	Fijacion_2: autoDraw = True
580.7837 	EXP 	window1: blendMode = 'avg'
580.8004 	EXP 	window1: blendMode = 'avg'
580.8170 	EXP 	window1: blendMode = 'avg'
580.8337 	EXP 	window1: blendMode = 'avg'
580.8502 	EXP 	window1: blendMode = 'avg'
580.8672 	EXP 	window1: blendMode = 'avg'
580.8831 	EXP 	Fijacion_2: autoDraw = False
580.8831 	EXP 	Fijacion_2: autoDraw = False
580.8831 	EXP 	Enunciado_Bloque1: text = u'Andrea dise\xf1a la portada del libro.'
580.8831 	EXP 	Enunciado_Bloque1: autoDraw = True
580.8836 	EXP 	window1: blendMode = 'avg'
580.9004 	EXP 	window1: blendMode = 'avg'
580.9168 	EXP 	window1: blendMode = 'avg'
580.9337 	EXP 	window1: blendMode = 'avg'
580.9501 	EXP 	window1: blendMode = 'avg'
580.9669 	EXP 	window1: blendMode = 'avg'
580.9836 	EXP 	window1: blendMode = 'avg'
581.0002 	EXP 	window1: blendMode = 'avg'
581.0168 	EXP 	window1: blendMode = 'avg'
581.0336 	EXP 	window1: blendMode = 'avg'
581.0503 	EXP 	window1: blendMode = 'avg'
581.0669 	EXP 	window1: blendMode = 'avg'
581.0835 	EXP 	window1: blendMode = 'avg'
581.1002 	EXP 	window1: blendMode = 'avg'
581.1168 	EXP 	window1: blendMode = 'avg'
581.1336 	EXP 	window1: blendMode = 'avg'
581.1503 	EXP 	window1: blendMode = 'avg'
581.1670 	EXP 	window1: blendMode = 'avg'
581.1835 	EXP 	window1: blendMode = 'avg'
581.2002 	EXP 	window1: blendMode = 'avg'
581.2166 	EXP 	window1: blendMode = 'avg'
581.2337 	EXP 	window1: blendMode = 'avg'
581.2503 	EXP 	window1: blendMode = 'avg'
581.2668 	EXP 	window1: blendMode = 'avg'
581.2837 	EXP 	window1: blendMode = 'avg'
581.3001 	EXP 	window1: blendMode = 'avg'
581.3171 	EXP 	window1: blendMode = 'avg'
581.3335 	EXP 	window1: blendMode = 'avg'
581.3500 	EXP 	window1: blendMode = 'avg'
581.3667 	EXP 	window1: blendMode = 'avg'
581.3834 	EXP 	window1: blendMode = 'avg'
581.4000 	EXP 	window1: blendMode = 'avg'
581.4167 	DATA 	Keypress: 1
581.4173 	EXP 	window1: blendMode = 'avg'
581.4175 	EXP 	window1: blendMode = 'avg'
581.4177 	EXP 	window1: blendMode = 'avg'
581.4329 	EXP 	Enunciado_Bloque1: autoDraw = False
581.4329 	EXP 	Exigencia_Bloque1: autoDraw = True
581.4329 	EXP 	Afirmacion_Bloque1: autoDraw = True
581.4329 	EXP 	Ruego_Bloque1: autoDraw = True
581.4334 	EXP 	window1: blendMode = 'avg'
581.4336 	EXP 	window1: blendMode = 'avg'
581.4338 	EXP 	window1: blendMode = 'avg'
581.4500 	EXP 	window1: blendMode = 'avg'
581.4502 	EXP 	window1: blendMode = 'avg'
581.4504 	EXP 	window1: blendMode = 'avg'
581.4672 	EXP 	window1: blendMode = 'avg'
581.4676 	EXP 	window1: blendMode = 'avg'
581.4680 	EXP 	window1: blendMode = 'avg'
581.4834 	EXP 	window1: blendMode = 'avg'
581.4837 	EXP 	window1: blendMode = 'avg'
581.5757 	EXP 	window1: blendMode = 'avg'
581.5817 	EXP 	window1: blendMode = 'avg'
581.5819 	EXP 	window1: blendMode = 'avg'
581.5821 	EXP 	window1: blendMode = 'avg'
581.6003 	EXP 	window1: blendMode = 'avg'
581.6005 	EXP 	window1: blendMode = 'avg'
581.6007 	EXP 	window1: blendMode = 'avg'
581.6165 	EXP 	window1: blendMode = 'avg'
581.6168 	EXP 	window1: blendMode = 'avg'
581.6169 	EXP 	window1: blendMode = 'avg'
581.6335 	EXP 	window1: blendMode = 'avg'
581.6337 	EXP 	window1: blendMode = 'avg'
581.6339 	EXP 	window1: blendMode = 'avg'
581.6499 	EXP 	window1: blendMode = 'avg'
581.6502 	EXP 	window1: blendMode = 'avg'
581.6503 	EXP 	window1: blendMode = 'avg'
581.6666 	EXP 	window1: blendMode = 'avg'
581.6668 	EXP 	window1: blendMode = 'avg'
581.6670 	EXP 	window1: blendMode = 'avg'
581.6834 	EXP 	window1: blendMode = 'avg'
581.6836 	EXP 	window1: blendMode = 'avg'
581.6838 	EXP 	window1: blendMode = 'avg'
581.7001 	EXP 	window1: blendMode = 'avg'
581.7003 	EXP 	window1: blendMode = 'avg'
581.7005 	EXP 	window1: blendMode = 'avg'
581.7166 	EXP 	window1: blendMode = 'avg'
581.7169 	EXP 	window1: blendMode = 'avg'
581.7170 	EXP 	window1: blendMode = 'avg'
581.7333 	EXP 	window1: blendMode = 'avg'
581.7335 	EXP 	window1: blendMode = 'avg'
581.7337 	EXP 	window1: blendMode = 'avg'
581.7500 	EXP 	window1: blendMode = 'avg'
581.7502 	EXP 	window1: blendMode = 'avg'
581.7504 	EXP 	window1: blendMode = 'avg'
581.7665 	DATA 	Keypress: 2
581.7677 	EXP 	New trial (rep=0, index=99): {'Tiempo': 2.5, 'ImagenesE': u'Stim\\\\03_075.jpg', 'ClaveEn': u'Tr75_3', 'Emocion': u'Tristeza', 'NumEn': 3, 'Enunciado': u'Andrea dise\xf1a la portada del libro.', 'ActoHabla': u'Afirmaci\xf3n', 'Clave': u'Tr75', 'Cara': 75}
581.7683 	EXP 	window1: blendMode = 'avg'
581.7828 	EXP 	Exigencia_Bloque1: autoDraw = False
581.7828 	EXP 	Afirmacion_Bloque1: autoDraw = False
581.7828 	EXP 	Ruego_Bloque1: autoDraw = False
581.7828 	EXP 	fijacionE: autoDraw = True
581.7833 	EXP 	window1: blendMode = 'avg'
581.7999 	EXP 	window1: blendMode = 'avg'
581.8180 	EXP 	window1: blendMode = 'avg'
581.8332 	EXP 	window1: blendMode = 'avg'
581.8500 	EXP 	window1: blendMode = 'avg'
581.8666 	EXP 	window1: blendMode = 'avg'
581.8833 	EXP 	window1: blendMode = 'avg'
581.9000 	EXP 	window1: blendMode = 'avg'
581.9165 	EXP 	window1: blendMode = 'avg'
581.9332 	EXP 	window1: blendMode = 'avg'
581.9499 	EXP 	window1: blendMode = 'avg'
581.9665 	EXP 	window1: blendMode = 'avg'
581.9833 	EXP 	window1: blendMode = 'avg'
581.9998 	EXP 	window1: blendMode = 'avg'
582.0166 	EXP 	window1: blendMode = 'avg'
582.0332 	EXP 	window1: blendMode = 'avg'
582.0500 	EXP 	window1: blendMode = 'avg'
582.0665 	EXP 	window1: blendMode = 'avg'
582.0831 	EXP 	window1: blendMode = 'avg'
582.0998 	EXP 	window1: blendMode = 'avg'
582.1165 	EXP 	window1: blendMode = 'avg'
582.1332 	EXP 	window1: blendMode = 'avg'
582.1499 	EXP 	window1: blendMode = 'avg'
582.1664 	EXP 	window1: blendMode = 'avg'
582.1830 	EXP 	window1: blendMode = 'avg'
582.1998 	EXP 	window1: blendMode = 'avg'
582.2164 	EXP 	window1: blendMode = 'avg'
582.2331 	EXP 	window1: blendMode = 'avg'
582.2498 	EXP 	window1: blendMode = 'avg'
582.2989 	EXP 	fijacionE: autoDraw = False
582.2989 	EXP 	fijacionE: autoDraw = False
582.2989 	EXP 	Rostro_Bloque_1: image = u'Stim\\\\03_075.jpg'
582.2989 	EXP 	Rostro_Bloque_1: autoDraw = True
584.7658 	EXP 	window1: blendMode = 'avg'
584.7819 	EXP 	Rostro_Bloque_1: autoDraw = False
584.7819 	EXP 	Rostro_Bloque_1: autoDraw = False
584.7819 	EXP 	Fijacion_2: autoDraw = True
584.7824 	EXP 	window1: blendMode = 'avg'
584.7991 	EXP 	window1: blendMode = 'avg'
584.8158 	EXP 	window1: blendMode = 'avg'
584.8326 	EXP 	window1: blendMode = 'avg'
584.8489 	EXP 	window1: blendMode = 'avg'
584.8659 	EXP 	window1: blendMode = 'avg'
584.8820 	EXP 	Fijacion_2: autoDraw = False
584.8820 	EXP 	Fijacion_2: autoDraw = False
584.8820 	EXP 	Enunciado_Bloque1: text = u'Andrea dise\xf1a la portada del libro.'
584.8820 	EXP 	Enunciado_Bloque1: autoDraw = True
584.8825 	EXP 	window1: blendMode = 'avg'
584.8989 	EXP 	window1: blendMode = 'avg'
584.9156 	EXP 	window1: blendMode = 'avg'
584.9323 	EXP 	window1: blendMode = 'avg'
584.9489 	EXP 	window1: blendMode = 'avg'
584.9656 	EXP 	window1: blendMode = 'avg'
584.9823 	EXP 	window1: blendMode = 'avg'
584.9990 	EXP 	window1: blendMode = 'avg'
585.0156 	EXP 	window1: blendMode = 'avg'
585.0324 	EXP 	window1: blendMode = 'avg'
585.0490 	EXP 	window1: blendMode = 'avg'
585.0657 	EXP 	window1: blendMode = 'avg'
585.0823 	EXP 	window1: blendMode = 'avg'
585.0989 	EXP 	window1: blendMode = 'avg'
585.1157 	EXP 	window1: blendMode = 'avg'
585.1323 	EXP 	window1: blendMode = 'avg'
585.1491 	EXP 	window1: blendMode = 'avg'
585.1656 	EXP 	window1: blendMode = 'avg'
585.1822 	EXP 	window1: blendMode = 'avg'
585.1989 	EXP 	window1: blendMode = 'avg'
585.2155 	EXP 	window1: blendMode = 'avg'
585.2322 	EXP 	window1: blendMode = 'avg'
585.2489 	EXP 	window1: blendMode = 'avg'
585.2655 	EXP 	window1: blendMode = 'avg'
585.2821 	EXP 	window1: blendMode = 'avg'
585.2988 	DATA 	Keypress: 1
585.2994 	EXP 	window1: blendMode = 'avg'
585.2996 	EXP 	window1: blendMode = 'avg'
585.2998 	EXP 	window1: blendMode = 'avg'
585.3150 	EXP 	Enunciado_Bloque1: autoDraw = False
585.3150 	EXP 	Exigencia_Bloque1: autoDraw = True
585.3150 	EXP 	Afirmacion_Bloque1: autoDraw = True
585.3150 	EXP 	Ruego_Bloque1: autoDraw = True
585.3156 	EXP 	window1: blendMode = 'avg'
585.3158 	EXP 	window1: blendMode = 'avg'
585.3160 	EXP 	window1: blendMode = 'avg'
585.3324 	EXP 	window1: blendMode = 'avg'
585.3326 	EXP 	window1: blendMode = 'avg'
585.3328 	EXP 	window1: blendMode = 'avg'
585.3491 	EXP 	window1: blendMode = 'avg'
585.3493 	EXP 	window1: blendMode = 'avg'
585.3495 	EXP 	window1: blendMode = 'avg'
585.3654 	EXP 	window1: blendMode = 'avg'
585.3656 	EXP 	window1: blendMode = 'avg'
585.3659 	EXP 	window1: blendMode = 'avg'
585.3821 	EXP 	window1: blendMode = 'avg'
585.3823 	EXP 	window1: blendMode = 'avg'
585.3825 	EXP 	window1: blendMode = 'avg'
585.3988 	EXP 	window1: blendMode = 'avg'
