25.3207 	ERROR 	avbin.dll failed to load. Try importing psychopy.visual
  as the first library (before anything that uses scipy)
  and make sure that avbin is installed.
1032.0448 	EXP 	window1: blendMode = 'avg'
1032.0614 	EXP 	window1: blendMode = 'avg'
1032.0783 	EXP 	window1: blendMode = 'avg'
1032.0947 	EXP 	window1: blendMode = 'avg'
1032.1114 	EXP 	window1: blendMode = 'avg'
1032.1282 	EXP 	window1: blendMode = 'avg'
1032.1447 	EXP 	window1: blendMode = 'avg'
1032.1616 	EXP 	window1: blendMode = 'avg'
1032.1782 	EXP 	window1: blendMode = 'avg'
1032.1948 	EXP 	window1: blendMode = 'avg'
1032.2122 	EXP 	window1: blendMode = 'avg'
1032.2282 	EXP 	window1: blendMode = 'avg'
1032.2447 	EXP 	window1: blendMode = 'avg'
1032.2616 	EXP 	window1: blendMode = 'avg'
1032.2784 	EXP 	window1: blendMode = 'avg'
1032.2948 	EXP 	window1: blendMode = 'avg'
1032.3116 	EXP 	window1: blendMode = 'avg'
1032.3280 	EXP 	window1: blendMode = 'avg'
1032.3452 	EXP 	window1: blendMode = 'avg'
1032.3615 	EXP 	window1: blendMode = 'avg'
1032.3782 	EXP 	window1: blendMode = 'avg'
1032.3946 	EXP 	window1: blendMode = 'avg'
1032.4116 	EXP 	window1: blendMode = 'avg'
1032.4279 	EXP 	window1: blendMode = 'avg'
1032.4447 	EXP 	window1: blendMode = 'avg'
1032.4613 	EXP 	window1: blendMode = 'avg'
1032.4781 	EXP 	window1: blendMode = 'avg'
1032.4945 	EXP 	window1: blendMode = 'avg'
1032.5112 	EXP 	window1: blendMode = 'avg'
1032.5280 	EXP 	window1: blendMode = 'avg'
1032.5446 	EXP 	window1: blendMode = 'avg'
1032.5611 	EXP 	window1: blendMode = 'avg'
1032.5780 	EXP 	window1: blendMode = 'avg'
1032.5946 	EXP 	window1: blendMode = 'avg'
1032.6116 	EXP 	window1: blendMode = 'avg'
1032.6281 	EXP 	window1: blendMode = 'avg'
1032.6447 	EXP 	window1: blendMode = 'avg'
1032.6613 	EXP 	window1: blendMode = 'avg'
1032.6778 	EXP 	window1: blendMode = 'avg'
1032.6946 	EXP 	window1: blendMode = 'avg'
1032.7112 	EXP 	window1: blendMode = 'avg'
1032.7279 	EXP 	window1: blendMode = 'avg'
1032.7445 	EXP 	window1: blendMode = 'avg'
1032.7613 	EXP 	window1: blendMode = 'avg'
1032.7780 	EXP 	window1: blendMode = 'avg'
1032.7946 	EXP 	window1: blendMode = 'avg'
1032.8116 	EXP 	window1: blendMode = 'avg'
1032.8278 	EXP 	window1: blendMode = 'avg'
1032.8447 	EXP 	window1: blendMode = 'avg'
1032.8612 	EXP 	window1: blendMode = 'avg'
1032.8779 	EXP 	window1: blendMode = 'avg'
1032.8946 	EXP 	window1: blendMode = 'avg'
1032.9113 	EXP 	window1: blendMode = 'avg'
1032.9280 	EXP 	window1: blendMode = 'avg'
1032.9446 	EXP 	window1: blendMode = 'avg'
1032.9611 	EXP 	window1: blendMode = 'avg'
1032.9779 	EXP 	window1: blendMode = 'avg'
1032.9945 	EXP 	window1: blendMode = 'avg'
1033.0113 	EXP 	window1: blendMode = 'avg'
1033.0283 	EXP 	window1: blendMode = 'avg'
1033.0451 	EXP 	window1: blendMode = 'avg'
1033.0622 	EXP 	window1: blendMode = 'avg'
1033.0778 	EXP 	window1: blendMode = 'avg'
1033.0945 	EXP 	window1: blendMode = 'avg'
1033.1112 	EXP 	window1: blendMode = 'avg'
1033.1277 	EXP 	window1: blendMode = 'avg'
1033.1444 	EXP 	window1: blendMode = 'avg'
1033.1613 	EXP 	window1: blendMode = 'avg'
1033.1778 	EXP 	window1: blendMode = 'avg'
1033.1946 	EXP 	window1: blendMode = 'avg'
1033.2113 	EXP 	window1: blendMode = 'avg'
1033.2278 	EXP 	window1: blendMode = 'avg'
1033.2444 	EXP 	window1: blendMode = 'avg'
1033.2611 	EXP 	window1: blendMode = 'avg'
1033.2778 	EXP 	window1: blendMode = 'avg'
1033.2945 	EXP 	window1: blendMode = 'avg'
1033.3110 	EXP 	window1: blendMode = 'avg'
1033.3278 	EXP 	window1: blendMode = 'avg'
1033.3443 	EXP 	window1: blendMode = 'avg'
1033.3609 	EXP 	window1: blendMode = 'avg'
1033.3776 	EXP 	window1: blendMode = 'avg'
1033.3943 	EXP 	window1: blendMode = 'avg'
1033.4110 	EXP 	window1: blendMode = 'avg'
1033.4276 	EXP 	window1: blendMode = 'avg'
1033.4444 	EXP 	window1: blendMode = 'avg'
1033.4610 	EXP 	window1: blendMode = 'avg'
1033.4776 	EXP 	window1: blendMode = 'avg'
1033.4942 	EXP 	window1: blendMode = 'avg'
1033.5110 	EXP 	window1: blendMode = 'avg'
1033.5276 	EXP 	window1: blendMode = 'avg'
1033.5445 	EXP 	window1: blendMode = 'avg'
1033.5609 	EXP 	window1: blendMode = 'avg'
1033.5775 	EXP 	window1: blendMode = 'avg'
1033.5943 	EXP 	window1: blendMode = 'avg'
1033.6113 	EXP 	window1: blendMode = 'avg'
1033.6276 	EXP 	window1: blendMode = 'avg'
1033.6443 	EXP 	window1: blendMode = 'avg'
1033.6608 	EXP 	window1: blendMode = 'avg'
1033.6776 	EXP 	window1: blendMode = 'avg'
1033.6941 	EXP 	window1: blendMode = 'avg'
1033.7107 	EXP 	window1: blendMode = 'avg'
1033.7273 	EXP 	window1: blendMode = 'avg'
1033.7442 	EXP 	window1: blendMode = 'avg'
1033.7609 	EXP 	window1: blendMode = 'avg'
1033.7776 	EXP 	window1: blendMode = 'avg'
1033.7942 	EXP 	window1: blendMode = 'avg'
1033.8106 	EXP 	window1: blendMode = 'avg'
1033.8277 	EXP 	window1: blendMode = 'avg'
1033.8442 	EXP 	window1: blendMode = 'avg'
1033.8607 	DATA 	Keypress: 1
1033.8618 	EXP 	window1: blendMode = 'avg'
1033.8621 	EXP 	window1: blendMode = 'avg'
1033.8623 	EXP 	window1: blendMode = 'avg'
1033.8768 	EXP 	Enunciado_Bloque1: autoDraw = False
1033.8768 	EXP 	Exigencia_Bloque1: autoDraw = True
1033.8768 	EXP 	Afirmacion_Bloque1: autoDraw = True
1033.8768 	EXP 	Ruego_Bloque1: autoDraw = True
1033.8775 	EXP 	window1: blendMode = 'avg'
1033.8777 	EXP 	window1: blendMode = 'avg'
1033.8780 	EXP 	window1: blendMode = 'avg'
1033.8940 	EXP 	window1: blendMode = 'avg'
1033.8943 	EXP 	window1: blendMode = 'avg'
1033.8945 	EXP 	window1: blendMode = 'avg'
1033.9112 	EXP 	window1: blendMode = 'avg'
1033.9115 	EXP 	window1: blendMode = 'avg'
1033.9118 	EXP 	window1: blendMode = 'avg'
1033.9273 	EXP 	window1: blendMode = 'avg'
1033.9276 	EXP 	window1: blendMode = 'avg'
1033.9278 	EXP 	window1: blendMode = 'avg'
1033.9441 	EXP 	window1: blendMode = 'avg'
1033.9444 	EXP 	window1: blendMode = 'avg'
1033.9446 	EXP 	window1: blendMode = 'avg'
1033.9605 	EXP 	window1: blendMode = 'avg'
1033.9608 	EXP 	window1: blendMode = 'avg'
1033.9610 	EXP 	window1: blendMode = 'avg'
1033.9774 	EXP 	window1: blendMode = 'avg'
1033.9776 	EXP 	window1: blendMode = 'avg'
1033.9779 	EXP 	window1: blendMode = 'avg'
1033.9943 	EXP 	window1: blendMode = 'avg'
1033.9946 	EXP 	window1: blendMode = 'avg'
1033.9948 	EXP 	window1: blendMode = 'avg'
1034.0107 	EXP 	window1: blendMode = 'avg'
1034.0110 	EXP 	window1: blendMode = 'avg'
1034.0113 	EXP 	window1: blendMode = 'avg'
1034.0274 	EXP 	window1: blendMode = 'avg'
1034.0277 	EXP 	window1: blendMode = 'avg'
1034.0279 	EXP 	window1: blendMode = 'avg'
1034.0440 	EXP 	window1: blendMode = 'avg'
1034.0443 	EXP 	window1: blendMode = 'avg'
1034.0446 	EXP 	window1: blendMode = 'avg'
1034.0607 	EXP 	window1: blendMode = 'avg'
1034.0610 	EXP 	window1: blendMode = 'avg'
1034.0613 	EXP 	window1: blendMode = 'avg'
1034.0784 	EXP 	window1: blendMode = 'avg'
1034.0787 	EXP 	window1: blendMode = 'avg'
1034.0789 	EXP 	window1: blendMode = 'avg'
1034.0951 	EXP 	window1: blendMode = 'avg'
1034.0956 	EXP 	window1: blendMode = 'avg'
1034.0960 	EXP 	window1: blendMode = 'avg'
1034.1117 	EXP 	window1: blendMode = 'avg'
1034.1122 	EXP 	window1: blendMode = 'avg'
1034.1127 	EXP 	window1: blendMode = 'avg'
1034.1274 	EXP 	window1: blendMode = 'avg'
1034.1277 	EXP 	window1: blendMode = 'avg'
1034.1280 	EXP 	window1: blendMode = 'avg'
1034.1441 	EXP 	window1: blendMode = 'avg'
1034.1444 	EXP 	window1: blendMode = 'avg'
1034.1447 	EXP 	window1: blendMode = 'avg'
1034.1612 	EXP 	window1: blendMode = 'avg'
1034.1615 	EXP 	window1: blendMode = 'avg'
1034.1617 	EXP 	window1: blendMode = 'avg'
1034.1773 	EXP 	window1: blendMode = 'avg'
1034.1776 	EXP 	window1: blendMode = 'avg'
1034.1778 	EXP 	window1: blendMode = 'avg'
1034.1941 	EXP 	window1: blendMode = 'avg'
1034.1944 	EXP 	window1: blendMode = 'avg'
1034.1947 	EXP 	window1: blendMode = 'avg'
1034.2107 	EXP 	window1: blendMode = 'avg'
1034.2111 	EXP 	window1: blendMode = 'avg'
1034.2113 	EXP 	window1: blendMode = 'avg'
1034.2273 	EXP 	window1: blendMode = 'avg'
1034.2276 	EXP 	window1: blendMode = 'avg'
1034.2279 	EXP 	window1: blendMode = 'avg'
1034.2440 	EXP 	window1: blendMode = 'avg'
1034.2443 	EXP 	window1: blendMode = 'avg'
1034.2445 	EXP 	window1: blendMode = 'avg'
1034.2605 	EXP 	window1: blendMode = 'avg'
1034.2608 	EXP 	window1: blendMode = 'avg'
1034.2610 	EXP 	window1: blendMode = 'avg'
1034.2772 	EXP 	window1: blendMode = 'avg'
1034.2775 	EXP 	window1: blendMode = 'avg'
1034.2777 	EXP 	window1: blendMode = 'avg'
1034.2939 	EXP 	window1: blendMode = 'avg'
1034.2942 	EXP 	window1: blendMode = 'avg'
1034.2944 	EXP 	window1: blendMode = 'avg'
1034.3104 	DATA 	Keypress: 2
1034.3113 	EXP 	New trial (rep=0, index=23): {'Tiempo': 0.25, 'ImagenesE': u'Stim\\\\05_075.jpg', 'ClaveEn': u'En75_18', 'Emocion': u'Enojo', 'NumEn': 18, 'Enunciado': u'Sof\xeda escucha la m\xfasica.', 'ActoHabla': u'Afirmaci\xf3n', 'Clave': u'En75', 'Cara': 75}
1034.3120 	EXP 	window1: blendMode = 'avg'
1034.3265 	EXP 	Exigencia_Bloque1: autoDraw = False
1034.3265 	EXP 	Afirmacion_Bloque1: autoDraw = False
1034.3265 	EXP 	Ruego_Bloque1: autoDraw = False
1034.3265 	EXP 	fijacionE: autoDraw = True
1034.3271 	EXP 	window1: blendMode = 'avg'
1034.3441 	EXP 	window1: blendMode = 'avg'
1034.3605 	EXP 	window1: blendMode = 'avg'
1034.3775 	EXP 	window1: blendMode = 'avg'
1034.3939 	EXP 	window1: blendMode = 'avg'
1034.4105 	EXP 	window1: blendMode = 'avg'
1034.4272 	EXP 	window1: blendMode = 'avg'
1034.4439 	EXP 	window1: blendMode = 'avg'
1034.4604 	EXP 	window1: blendMode = 'avg'
1034.4773 	EXP 	window1: blendMode = 'avg'
1034.4940 	EXP 	window1: blendMode = 'avg'
1034.5105 	EXP 	window1: blendMode = 'avg'
1034.5274 	EXP 	window1: blendMode = 'avg'
1034.5439 	EXP 	window1: blendMode = 'avg'
1034.5604 	EXP 	window1: blendMode = 'avg'
1034.5769 	EXP 	window1: blendMode = 'avg'
1034.5937 	EXP 	window1: blendMode = 'avg'
1034.6104 	EXP 	window1: blendMode = 'avg'
1034.6272 	EXP 	window1: blendMode = 'avg'
1034.6439 	EXP 	window1: blendMode = 'avg'
1034.6605 	EXP 	window1: blendMode = 'avg'
1034.6769 	EXP 	window1: blendMode = 'avg'
1034.6938 	EXP 	window1: blendMode = 'avg'
1034.7109 	EXP 	window1: blendMode = 'avg'
1034.7271 	EXP 	window1: blendMode = 'avg'
1034.7439 	EXP 	window1: blendMode = 'avg'
1034.7604 	EXP 	window1: blendMode = 'avg'
1034.7770 	EXP 	window1: blendMode = 'avg'
1034.7938 	EXP 	window1: blendMode = 'avg'
1034.8493 	EXP 	fijacionE: autoDraw = False
1034.8493 	EXP 	fijacionE: autoDraw = False
1034.8493 	EXP 	Rostro_Bloque_1: image = u'Stim\\\\05_075.jpg'
1034.8493 	EXP 	Rostro_Bloque_1: autoDraw = True
1035.0607 	EXP 	window1: blendMode = 'avg'
1035.0764 	EXP 	Rostro_Bloque_1: autoDraw = False
1035.0764 	EXP 	Rostro_Bloque_1: autoDraw = False
1035.0764 	EXP 	Fijacion_2: autoDraw = True
1035.0770 	EXP 	window1: blendMode = 'avg'
1035.0944 	EXP 	window1: blendMode = 'avg'
1035.1116 	EXP 	window1: blendMode = 'avg'
1035.1290 	EXP 	window1: blendMode = 'avg'
1035.1453 	EXP 	window1: blendMode = 'avg'
1035.2036 	EXP 	window1: blendMode = 'avg'
1035.2096 	EXP 	Fijacion_2: autoDraw = False
1035.2096 	EXP 	Enunciado_Bloque1: text = u'Sof\xeda escucha la m\xfasica.'
1035.2096 	EXP 	Enunciado_Bloque1: autoDraw = True
1035.2104 	EXP 	window1: blendMode = 'avg'
1035.2270 	EXP 	window1: blendMode = 'avg'
1035.2439 	EXP 	window1: blendMode = 'avg'
1035.2605 	EXP 	window1: blendMode = 'avg'
1035.2772 	EXP 	window1: blendMode = 'avg'
1035.2938 	EXP 	window1: blendMode = 'avg'
1035.3105 	EXP 	window1: blendMode = 'avg'
1035.3271 	EXP 	window1: blendMode = 'avg'
1035.3437 	EXP 	window1: blendMode = 'avg'
1035.3604 	EXP 	window1: blendMode = 'avg'
1035.3770 	EXP 	window1: blendMode = 'avg'
1035.3938 	EXP 	window1: blendMode = 'avg'
1035.4103 	EXP 	window1: blendMode = 'avg'
1035.4269 	EXP 	window1: blendMode = 'avg'
1035.4438 	EXP 	window1: blendMode = 'avg'
1035.4605 	EXP 	window1: blendMode = 'avg'
1035.4770 	EXP 	window1: blendMode = 'avg'
1035.4937 	EXP 	window1: blendMode = 'avg'
1035.5105 	EXP 	window1: blendMode = 'avg'
1035.5270 	EXP 	window1: blendMode = 'avg'
1035.5438 	EXP 	window1: blendMode = 'avg'
1035.5603 	EXP 	window1: blendMode = 'avg'
1035.5771 	EXP 	window1: blendMode = 'avg'
1035.5938 	EXP 	window1: blendMode = 'avg'
1035.6105 	EXP 	window1: blendMode = 'avg'
1035.6270 	EXP 	window1: blendMode = 'avg'
1035.6438 	EXP 	window1: blendMode = 'avg'
1035.6603 	EXP 	window1: blendMode = 'avg'
1035.6771 	EXP 	window1: blendMode = 'avg'
1035.6939 	EXP 	window1: blendMode = 'avg'
1035.7104 	EXP 	window1: blendMode = 'avg'
1035.7268 	EXP 	window1: blendMode = 'avg'
1035.7436 	EXP 	window1: blendMode = 'avg'
1035.7603 	EXP 	window1: blendMode = 'avg'
1035.7771 	EXP 	window1: blendMode = 'avg'
1035.7936 	EXP 	window1: blendMode = 'avg'
1035.8102 	EXP 	window1: blendMode = 'avg'
1035.8269 	EXP 	window1: blendMode = 'avg'
1035.8435 	EXP 	window1: blendMode = 'avg'
1035.8603 	EXP 	window1: blendMode = 'avg'
1035.8768 	EXP 	window1: blendMode = 'avg'
1035.8936 	EXP 	window1: blendMode = 'avg'
1035.9105 	EXP 	window1: blendMode = 'avg'
1035.9268 	EXP 	window1: blendMode = 'avg'
1035.9434 	EXP 	window1: blendMode = 'avg'
1035.9604 	EXP 	window1: blendMode = 'avg'
1035.9771 	EXP 	window1: blendMode = 'avg'
1035.9936 	EXP 	window1: blendMode = 'avg'
1036.0102 	EXP 	window1: blendMode = 'avg'
1036.0270 	EXP 	window1: blendMode = 'avg'
1036.0436 	EXP 	window1: blendMode = 'avg'
1036.0604 	EXP 	window1: blendMode = 'avg'
1036.0769 	EXP 	window1: blendMode = 'avg'
1036.0937 	EXP 	window1: blendMode = 'avg'
1036.1104 	EXP 	window1: blendMode = 'avg'
1036.1269 	EXP 	window1: blendMode = 'avg'
1036.1435 	EXP 	window1: blendMode = 'avg'
1036.1606 	EXP 	window1: blendMode = 'avg'
1036.1768 	EXP 	window1: blendMode = 'avg'
1036.1949 	EXP 	window1: blendMode = 'avg'
1036.2111 	EXP 	window1: blendMode = 'avg'
1036.2274 	EXP 	window1: blendMode = 'avg'
1036.2435 	EXP 	window1: blendMode = 'avg'
1036.2601 	EXP 	window1: blendMode = 'avg'
1036.2772 	EXP 	window1: blendMode = 'avg'
1036.2933 	EXP 	window1: blendMode = 'avg'
1036.3100 	EXP 	window1: blendMode = 'avg'
1036.3268 	EXP 	window1: blendMode = 'avg'
1036.3436 	EXP 	window1: blendMode = 'avg'
1036.3601 	EXP 	window1: blendMode = 'avg'
1036.3768 	EXP 	window1: blendMode = 'avg'
1036.3933 	EXP 	window1: blendMode = 'avg'
1036.4101 	EXP 	window1: blendMode = 'avg'
1036.4264 	DATA 	Keypress: 1
1036.4275 	EXP 	window1: blendMode = 'avg'
1036.4278 	EXP 	window1: blendMode = 'avg'
1036.4281 	EXP 	window1: blendMode = 'avg'
1036.4427 	EXP 	Enunciado_Bloque1: autoDraw = False
1036.4427 	EXP 	Exigencia_Bloque1: autoDraw = True
1036.4427 	EXP 	Afirmacion_Bloque1: autoDraw = True
1036.4427 	EXP 	Ruego_Bloque1: autoDraw = True
1036.4434 	EXP 	window1: blendMode = 'avg'
1036.4437 	EXP 	window1: blendMode = 'avg'
1036.4439 	EXP 	window1: blendMode = 'avg'
1036.4599 	EXP 	window1: blendMode = 'avg'
1036.4602 	EXP 	window1: blendMode = 'avg'
1036.4605 	EXP 	window1: blendMode = 'avg'
1036.4772 	EXP 	window1: blendMode = 'avg'
1036.4775 	EXP 	window1: blendMode = 'avg'
1036.4777 	EXP 	window1: blendMode = 'avg'
1036.4937 	EXP 	window1: blendMode = 'avg'
1036.4940 	EXP 	window1: blendMode = 'avg'
1036.4943 	EXP 	window1: blendMode = 'avg'
1036.5101 	EXP 	window1: blendMode = 'avg'
1036.5104 	EXP 	window1: blendMode = 'avg'
1036.5107 	EXP 	window1: blendMode = 'avg'
1036.5266 	EXP 	window1: blendMode = 'avg'
1036.5269 	EXP 	window1: blendMode = 'avg'
1036.5272 	EXP 	window1: blendMode = 'avg'
1036.5434 	EXP 	window1: blendMode = 'avg'
1036.5437 	EXP 	window1: blendMode = 'avg'
1036.5440 	EXP 	window1: blendMode = 'avg'
1036.5602 	EXP 	window1: blendMode = 'avg'
1036.5605 	EXP 	window1: blendMode = 'avg'
1036.5608 	EXP 	window1: blendMode = 'avg'
1036.5766 	EXP 	window1: blendMode = 'avg'
1036.5769 	EXP 	window1: blendMode = 'avg'
1036.5772 	EXP 	window1: blendMode = 'avg'
1036.5933 	EXP 	window1: blendMode = 'avg'
1036.5936 	EXP 	window1: blendMode = 'avg'
1036.5939 	EXP 	window1: blendMode = 'avg'
1036.6099 	EXP 	window1: blendMode = 'avg'
1036.6102 	EXP 	window1: blendMode = 'avg'
1036.6105 	EXP 	window1: blendMode = 'avg'
1036.6267 	EXP 	window1: blendMode = 'avg'
1036.6270 	EXP 	window1: blendMode = 'avg'
1036.6273 	EXP 	window1: blendMode = 'avg'
1036.6434 	EXP 	window1: blendMode = 'avg'
1036.6437 	EXP 	window1: blendMode = 'avg'
1036.6440 	EXP 	window1: blendMode = 'avg'
1036.6599 	EXP 	window1: blendMode = 'avg'
1036.6602 	EXP 	window1: blendMode = 'avg'
1036.6604 	EXP 	window1: blendMode = 'avg'
1036.6770 	EXP 	window1: blendMode = 'avg'
1036.6774 	EXP 	window1: blendMode = 'avg'
1036.6777 	EXP 	window1: blendMode = 'avg'
1036.6935 	EXP 	window1: blendMode = 'avg'
1036.6939 	EXP 	window1: blendMode = 'avg'
1036.6942 	EXP 	window1: blendMode = 'avg'
1036.7101 	EXP 	window1: blendMode = 'avg'
1036.7105 	EXP 	window1: blendMode = 'avg'
1036.7107 	EXP 	window1: blendMode = 'avg'
1036.7267 	EXP 	window1: blendMode = 'avg'
1036.7270 	EXP 	window1: blendMode = 'avg'
1036.7272 	EXP 	window1: blendMode = 'avg'
1036.7432 	EXP 	window1: blendMode = 'avg'
1036.7435 	EXP 	window1: blendMode = 'avg'
1036.7438 	EXP 	window1: blendMode = 'avg'
1036.7600 	EXP 	window1: blendMode = 'avg'
1036.7603 	EXP 	window1: blendMode = 'avg'
1036.7606 	EXP 	window1: blendMode = 'avg'
1036.7765 	EXP 	window1: blendMode = 'avg'
1036.7768 	EXP 	window1: blendMode = 'avg'
1036.7770 	EXP 	window1: blendMode = 'avg'
1036.7933 	EXP 	window1: blendMode = 'avg'
1036.7935 	EXP 	window1: blendMode = 'avg'
1036.7938 	EXP 	window1: blendMode = 'avg'
1036.8100 	EXP 	window1: blendMode = 'avg'
1036.8103 	EXP 	window1: blendMode = 'avg'
1036.8105 	EXP 	window1: blendMode = 'avg'
1036.8266 	EXP 	window1: blendMode = 'avg'
1036.8269 	EXP 	window1: blendMode = 'avg'
1036.8272 	EXP 	window1: blendMode = 'avg'
1036.8431 	EXP 	window1: blendMode = 'avg'
1036.8434 	EXP 	window1: blendMode = 'avg'
1036.8437 	EXP 	window1: blendMode = 'avg'
1036.8600 	EXP 	window1: blendMode = 'avg'
1036.8603 	EXP 	window1: blendMode = 'avg'
1036.8605 	EXP 	window1: blendMode = 'avg'
1036.8768 	EXP 	window1: blendMode = 'avg'
1036.8771 	EXP 	window1: blendMode = 'avg'
1036.8773 	EXP 	window1: blendMode = 'avg'
1036.8931 	EXP 	window1: blendMode = 'avg'
1036.8934 	EXP 	window1: blendMode = 'avg'
1036.8937 	EXP 	window1: blendMode = 'avg'
1036.9099 	EXP 	window1: blendMode = 'avg'
1036.9102 	EXP 	window1: blendMode = 'avg'
1036.9104 	EXP 	window1: blendMode = 'avg'
1036.9264 	EXP 	window1: blendMode = 'avg'
1036.9267 	EXP 	window1: blendMode = 'avg'
1036.9270 	EXP 	window1: blendMode = 'avg'
1036.9432 	EXP 	window1: blendMode = 'avg'
1036.9435 	EXP 	window1: blendMode = 'avg'
1036.9438 	EXP 	window1: blendMode = 'avg'
1036.9599 	EXP 	window1: blendMode = 'avg'
1036.9602 	EXP 	window1: blendMode = 'avg'
1036.9605 	EXP 	window1: blendMode = 'avg'
1036.9765 	EXP 	window1: blendMode = 'avg'
1036.9768 	EXP 	window1: blendMode = 'avg'
1036.9770 	EXP 	window1: blendMode = 'avg'
1036.9931 	EXP 	window1: blendMode = 'avg'
1036.9934 	EXP 	window1: blendMode = 'avg'
1036.9936 	EXP 	window1: blendMode = 'avg'
1037.0098 	EXP 	window1: blendMode = 'avg'
1037.0101 	EXP 	window1: blendMode = 'avg'
1037.0103 	EXP 	window1: blendMode = 'avg'
1037.0264 	EXP 	window1: blendMode = 'avg'
1037.0267 	EXP 	window1: blendMode = 'avg'
1037.0270 	EXP 	window1: blendMode = 'avg'
1037.0433 	EXP 	window1: blendMode = 'avg'
1037.0436 	EXP 	window1: blendMode = 'avg'
1037.0438 	EXP 	window1: blendMode = 'avg'
1037.0600 	EXP 	window1: blendMode = 'avg'
1037.0603 	EXP 	window1: blendMode = 'avg'
1037.0605 	EXP 	window1: blendMode = 'avg'
1037.0767 	EXP 	window1: blendMode = 'avg'
1037.0770 	EXP 	window1: blendMode = 'avg'
1037.0773 	EXP 	window1: blendMode = 'avg'
1037.0931 	EXP 	window1: blendMode = 'avg'
1037.0934 	EXP 	window1: blendMode = 'avg'
1037.0937 	EXP 	window1: blendMode = 'avg'
1037.1099 	EXP 	window1: blendMode = 'avg'
1037.1102 	EXP 	window1: blendMode = 'avg'
1037.1105 	EXP 	window1: blendMode = 'avg'
1037.1263 	EXP 	window1: blendMode = 'avg'
1037.1266 	EXP 	window1: blendMode = 'avg'
1037.1269 	EXP 	window1: blendMode = 'avg'
1037.1431 	EXP 	window1: blendMode = 'avg'
1037.1434 	EXP 	window1: blendMode = 'avg'
1037.1436 	EXP 	window1: blendMode = 'avg'
1037.1602 	EXP 	window1: blendMode = 'avg'
1037.1605 	EXP 	window1: blendMode = 'avg'
1037.1608 	EXP 	window1: blendMode = 'avg'
1037.1763 	EXP 	window1: blendMode = 'avg'
1037.1766 	EXP 	window1: blendMode = 'avg'
1037.1769 	EXP 	window1: blendMode = 'avg'
1037.1947 	EXP 	window1: blendMode = 'avg'
1037.1952 	EXP 	window1: blendMode = 'avg'
1037.1957 	EXP 	window1: blendMode = 'avg'
1037.2103 	EXP 	window1: blendMode = 'avg'
1037.2106 	EXP 	window1: blendMode = 'avg'
1037.2109 	EXP 	window1: blendMode = 'avg'
1037.2266 	EXP 	window1: blendMode = 'avg'
1037.2270 	EXP 	window1: blendMode = 'avg'
1037.2273 	EXP 	window1: blendMode = 'avg'
1037.2435 	DATA 	Keypress: 3
1037.2448 	EXP 	New trial (rep=0, index=24): {'Tiempo': 2.5, 'ImagenesE': u'Stim\\\\02_075.jpg', 'ClaveEn': u'Al75_25', 'Emocion': u'Alegr\xeda', 'NumEn': 25, 'Enunciado': u'Luis decide la comida siguiente.', 'ActoHabla': u'Afirmaci\xf3n', 'Clave': u'Al75', 'Cara': 75}
1037.2459 	EXP 	window1: blendMode = 'avg'
1037.2603 	EXP 	Exigencia_Bloque1: autoDraw = False
1037.2603 	EXP 	Afirmacion_Bloque1: autoDraw = False
1037.2603 	EXP 	Ruego_Bloque1: autoDraw = False
1037.2603 	EXP 	fijacionE: autoDraw = True
1037.2610 	EXP 	window1: blendMode = 'avg'
1037.2776 	EXP 	window1: blendMode = 'avg'
1037.2947 	EXP 	window1: blendMode = 'avg'
1037.3101 	EXP 	window1: blendMode = 'avg'
1037.3267 	EXP 	window1: blendMode = 'avg'
1037.3434 	EXP 	window1: blendMode = 'avg'
1037.3600 	EXP 	window1: blendMode = 'avg'
1037.3768 	EXP 	window1: blendMode = 'avg'
1037.3935 	EXP 	window1: blendMode = 'avg'
1037.4100 	EXP 	window1: blendMode = 'avg'
1037.4265 	EXP 	window1: blendMode = 'avg'
1037.4432 	EXP 	window1: blendMode = 'avg'
1037.4598 	EXP 	window1: blendMode = 'avg'
1037.4764 	EXP 	window1: blendMode = 'avg'
1037.4931 	EXP 	window1: blendMode = 'avg'
1037.5097 	EXP 	window1: blendMode = 'avg'
1037.5264 	EXP 	window1: blendMode = 'avg'
1037.5430 	EXP 	window1: blendMode = 'avg'
1037.5596 	EXP 	window1: blendMode = 'avg'
1037.5762 	EXP 	window1: blendMode = 'avg'
1037.5934 	EXP 	window1: blendMode = 'avg'
1037.6096 	EXP 	window1: blendMode = 'avg'
1037.6264 	EXP 	window1: blendMode = 'avg'
1037.6429 	EXP 	window1: blendMode = 'avg'
1037.6596 	EXP 	window1: blendMode = 'avg'
1037.6763 	EXP 	window1: blendMode = 'avg'
1037.6930 	EXP 	window1: blendMode = 'avg'
1037.7098 	EXP 	window1: blendMode = 'avg'
1037.7263 	EXP 	window1: blendMode = 'avg'
1037.7837 	EXP 	fijacionE: autoDraw = False
1037.7837 	EXP 	fijacionE: autoDraw = False
1037.7837 	EXP 	Rostro_Bloque_1: image = u'Stim\\\\02_075.jpg'
1037.7837 	EXP 	Rostro_Bloque_1: autoDraw = True
1040.2430 	EXP 	window1: blendMode = 'avg'
1040.2585 	EXP 	Rostro_Bloque_1: autoDraw = False
1040.2585 	EXP 	Rostro_Bloque_1: autoDraw = False
1040.2585 	EXP 	Fijacion_2: autoDraw = True
